

gen best mean std
0 91.367911 37.936182 39.977483
1 92.788354 58.098967 38.018528
2 93.121921 67.404755 34.81223
3 93.121921 76.87829 28.523659
4 93.199465 84.763733 19.204714
5 93.263414 86.255861 17.617384
6 94.629365 90.331979 7.235529
7 94.629365 90.817712 6.722457
8 94.629365 91.751753 0.852059
9 94.629365 91.819541 0.819487
10 94.629365 91.972622 0.788916
11 94.629365 92.0803 0.846541
12 94.629365 92.170606 0.876348
13 94.629365 92.251058 0.875102
14 94.629365 92.315714 0.896082
15 94.629365 92.409415 0.881243
16 94.629365 92.4385 0.871281
17 94.629365 92.476088 0.882332
18 94.629365 92.552599 0.861871
19 94.629365 92.591628 0.848804
20 94.629365 92.626971 0.852063
21 94.629365 92.641647 0.846774
22 94.629365 92.654377 0.837286
23 94.629365 92.704356 0.798987
24 94.629365 92.74926 0.805466
25 94.629365 92.789999 0.790054
26 94.629365 92.835317 0.795912
27 94.629365 92.870808 0.777624
28 94.629365 92.890151 0.779124
29 94.629365 92.910452 0.77715
30 94.629365 92.960426 0.788387
31 94.629365 93.003187 0.771403
32 94.655214 93.020651 0.792399
33 94.655214 93.039265 0.790429
34 94.655214 93.069026 0.797304
35 94.655214 93.076627 0.798258
36 94.655214 93.08181 0.796313
37 94.655214 93.107203 0.806392
38 94.756054 93.140488 0.813512
39 94.756054 93.147894 0.801453
40 94.756054 93.160053 0.787771
41 94.756054 93.181099 0.779532
42 94.756054 93.191869 0.767866
43 94.756054 93.221363 0.767001
44 94.756054 93.229316 0.770839
45 94.756054 93.244517 0.769991
46 94.756054 93.266504 0.761481
47 94.756054 93.321175 0.718826
48 94.756054 93.345016 0.7279
49 94.756054 93.345016 0.7279
