

gen best mean std
0 90.025289 10.302185 27.412765
1 90.025289 11.485777 28.574912
2 92.363558 15.515713 31.757274
3 92.363558 17.742561 33.766768
4 92.851679 19.881123 35.386518
5 93.088891 21.731428 35.8689
6 93.366278 22.979136 36.853112
7 93.366278 23.604342 36.769942
8 93.366278 24.719179 37.25623
9 93.366278 26.83934 38.896503
10 93.618253 27.594533 39.265124
11 93.618253 29.265712 39.580051
12 93.618253 29.564848 39.587344
13 93.618253 30.287753 40.04294
14 93.618253 30.956728 40.424063
15 93.618253 31.586423 40.848166
16 93.618253 31.628439 40.893103
17 94.098253 31.916553 40.804318
18 94.098253 32.730214 41.332105
19 94.098253 32.786243 41.303285
20 94.098253 33.32102 41.723147
21 94.098253 33.358115 41.773069
22 94.240134 33.445057 41.878594
23 94.240134 33.557712 41.85024
24 94.240134 33.611162 41.867157
25 94.240134 34.917169 42.530908
26 94.240134 34.936462 42.549679
27 94.240134 34.936462 42.549679
28 94.240134 34.952073 42.561928
29 94.240134 34.980276 42.571318
30 94.240134 35.043157 42.519835
31 94.240134 35.151375 42.50033
32 94.240134 35.32506 42.471748
33 94.240134 37.033968 42.879207
34 94.240134 37.950567 43.094818
35 94.240134 38.083006 43.014181
36 94.240134 38.084206 43.013332
37 94.240134 38.090813 43.020469
38 94.240134 38.102813 43.010185
39 94.240134 38.115834 43.001451
40 94.240134 38.247348 42.926161
41 94.240134 38.274346 42.956517
42 94.240134 38.291481 42.977519
43 94.240134 38.334785 42.988925
44 94.240134 38.334785 42.988925
45 94.240134 38.349438 42.990731
46 94.240134 38.376494 42.989238
47 94.240134 38.407094 42.962886
48 94.240134 38.501969 42.968352
49 94.240134 38.515769 42.956754
