

gen best mean std
0 65.77941 10.328682 18.969281
1 74.767552 20.504936 21.824751
2 74.783394 27.891279 21.150144
3 74.855814 36.555883 20.581417
4 74.855814 44.331734 19.224627
5 74.855814 48.603153 17.314494
6 86.011736 51.039324 16.9932
7 86.011736 54.358026 15.281565
8 87.017915 57.002653 14.233788
9 87.017915 58.784777 14.689042
10 87.19141 61.221756 14.22527
11 87.19141 62.468912 13.012447
12 87.19141 63.593735 13.398407
13 87.19141 64.899643 13.720142
14 87.19141 65.627402 13.175596
15 87.19141 66.41604 13.377567
16 87.19141 67.646961 13.093913
17 87.19141 68.227602 13.238915
18 89.593424 69.193254 13.537062
19 89.593424 70.341296 13.658354
20 89.593424 71.020018 13.687964
21 89.593424 71.758645 13.53124
22 89.593424 72.028449 13.136854
23 89.593424 72.566028 12.299324
24 89.593424 73.08047 12.337591
25 89.593424 73.398776 12.260379
26 89.593424 73.670144 12.121905
27 89.593424 73.945981 11.914848
28 89.593424 74.514338 11.638259
29 89.593424 74.909942 11.535903
30 89.593424 75.007477 11.574197
31 89.593424 75.419068 11.533861
32 89.593424 76.229367 11.468286
33 89.593424 76.590445 11.347866
34 89.593424 76.91776 11.380198
35 89.593424 77.593575 11.02331
36 91.791187 77.847514 11.043169
37 91.791187 78.155732 10.949563
38 91.791187 78.572284 10.797859
39 91.791187 78.775119 10.491584
40 91.791187 78.911556 10.522284
41 91.791187 79.125814 9.999957
42 91.791187 79.612274 9.34407
43 91.791187 79.896288 9.076572
44 91.791187 80.429377 8.979693
45 91.791187 80.633337 8.543941
46 91.791187 80.771477 8.554143
47 91.791187 80.884029 8.553799
48 91.791187 81.090384 8.435476
49 91.791187 81.436407 8.118443
