

gen best mean std
0 88.612977 18.616859 34.334433
1 88.8099 29.144862 35.956052
2 89.144108 35.887966 36.911867
3 91.422264 46.394006 36.804499
4 91.422264 59.243303 33.112664
5 91.422264 66.386289 30.560602
6 92.207846 74.503585 24.493609
7 92.207846 77.246885 21.320355
8 92.207846 80.01388 18.812552
9 92.207846 82.08184 15.457715
10 92.215982 82.908753 14.650887
11 92.502547 85.922734 7.303204
12 92.502547 86.410961 6.228296
13 92.502547 86.547613 6.281207
14 92.502547 87.41191 3.946857
15 93.2039 87.550181 3.993019
16 93.2039 87.944626 3.432577
17 93.2039 88.000926 3.412912
18 93.2039 88.217661 3.402298
19 93.2039 88.500396 2.563716
20 93.2039 88.747098 2.216541
21 93.2039 88.782396 2.238098
22 93.2039 88.855522 2.230027
23 93.2039 88.895882 2.248745
24 93.2039 88.98054 2.219952
25 93.2039 89.098617 2.245217
26 93.2039 89.159598 2.230109
27 93.2039 89.189655 2.210762
28 93.2039 89.200496 2.213023
29 93.2039 89.224286 2.195854
30 93.2039 89.304088 2.184265
31 93.2039 89.432136 2.145328
32 93.2039 89.485622 2.133861
33 93.2039 89.52935 2.125997
34 93.2039 89.710588 2.108853
35 93.2039 89.743429 2.107254
36 93.2039 89.794794 2.073639
37 93.362505 90.047331 2.106962
38 93.362505 90.081428 2.080196
39 93.362505 90.088239 2.07636
40 93.362505 90.314207 2.003417
41 93.362505 90.351195 1.995345
42 93.362505 90.455182 2.012583
43 93.394253 90.505684 1.989502
44 93.394253 90.532251 1.962117
45 93.394253 90.630333 1.964475
46 93.394253 90.707895 1.969344
47 93.514253 90.738387 1.976357
48 93.514253 90.752481 1.977005
49 93.514253 90.819847 1.935151
