

gen best mean std
0 24.36513 -1.649035 6.928051
1 24.36513 0.022635 7.308315
2 24.36513 1.643891 7.615093
3 26.098172 3.01651 7.955046
4 26.098172 4.506977 7.831665
5 30.259086 7.34762 8.775991
6 30.259086 10.28982 9.266967
7 33.05708 12.336727 9.596003
8 35.159581 14.778067 9.379793
9 39.564197 17.281507 8.856963
10 39.564197 19.89295 8.418984
11 42.176646 21.333791 8.329441
12 42.176646 23.098478 7.983942
13 42.176646 25.778159 7.329659
14 42.176646 26.952407 7.141267
15 42.176646 27.466973 7.003976
16 43.834699 28.65183 6.357758
17 43.834699 29.599435 5.781187
18 43.834699 30.927396 5.178695
19 43.834699 32.51111 4.95419
20 43.834699 32.933917 4.888567
21 43.834699 33.799468 4.814454
22 43.834699 34.463331 4.61172
23 43.834699 34.760716 4.604174
24 43.834699 35.089254 4.466091
25 43.834699 35.41642 4.489083
26 43.834699 35.544829 4.50122
27 43.834699 36.024932 4.255958
28 43.834699 36.623865 3.363329
29 44.654041 36.830602 3.308671
30 44.654041 37.328988 2.959007
31 46.955252 37.590323 3.080461
32 46.955252 37.698955 3.002927
33 46.955252 37.810323 2.980365
34 46.955252 38.031508 2.848858
35 46.955252 38.125393 2.803682
36 46.955252 38.249569 2.782654
37 46.955252 38.356844 2.789518
38 46.955252 38.442309 2.824446
39 46.955252 38.544707 2.764976
40 46.955252 38.568615 2.759669
41 46.955252 38.573852 2.765731
42 46.955252 38.635223 2.810776
43 46.955252 38.714357 2.757732
44 46.955252 38.968088 2.750942
45 46.955252 39.278331 2.835522
46 46.955252 39.393448 2.783678
47 46.955252 39.57007 2.814764
48 47.80317 39.770912 2.815668
49 47.80317 39.950231 2.831637
