

gen best mean std
0 86.533853 12.979644 30.316511
1 86.604642 24.511789 35.955653
2 87.63289 33.9207 38.089227
3 87.712977 39.741441 39.004584
4 89.548265 48.078567 38.737534
5 90.806602 54.704481 37.918635
6 90.806602 62.684694 34.764193
7 90.806602 67.879455 32.062317
8 90.806602 70.252834 30.353081
9 90.806602 73.16117 28.189067
10 90.806602 77.519524 23.659882
11 90.806602 79.771689 21.459953
12 90.806602 80.811411 20.392216
13 90.806602 81.685852 18.275395
14 90.806602 83.110392 15.661614
15 91.456456 83.332446 15.372292
16 91.456456 84.578513 12.990033
17 91.456456 84.722943 12.467168
18 91.456456 84.782791 12.485769
19 91.456456 85.044389 12.350922
20 91.456456 85.109695 12.367667
21 91.456456 85.198946 12.389955
22 91.456456 85.200866 12.390116
23 91.69004 85.447437 11.511004
24 91.69004 85.531507 11.527876
25 91.69004 86.350988 9.559244
26 91.69004 87.804653 1.743543
27 91.69004 87.89956 1.784393
28 91.69004 87.936048 1.77995
29 91.69004 88.088499 1.830559
30 91.69004 88.088499 1.830559
31 91.69004 88.143909 1.839763
32 91.69004 88.155179 1.828968
33 93.574253 88.213776 1.922459
34 93.574253 88.298064 1.919671
35 93.574253 88.312114 1.935411
36 93.574253 88.400087 1.955734
37 93.574253 88.421502 1.968218
38 93.574253 88.462799 1.966488
39 93.574253 88.524407 1.957661
40 93.574253 88.524407 1.957661
41 93.574253 88.549025 1.942658
42 93.574253 88.577039 1.927023
43 93.574253 88.606952 1.948617
44 93.574253 88.654108 1.956716
45 93.574253 88.655889 1.956522
46 93.574253 88.670375 1.947245
47 93.574253 88.680185 1.939912
48 93.574253 88.770744 1.932398
49 93.574253 88.844824 1.963402
