

gen best mean std
0 22.776923 -1.527461 6.596358
1 22.776923 1.622152 7.924948
2 29.968816 6.033928 9.513254
3 42.378765 11.477594 11.107045
4 42.378765 16.479222 10.795623
5 42.378765 21.448495 11.31161
6 42.378765 24.69728 10.592292
7 42.378765 27.641929 9.305803
8 42.378765 29.56203 9.079403
9 43.132792 31.4491 8.388316
10 43.132792 32.487013 7.314636
11 43.132792 33.070598 6.568715
12 43.132792 33.830198 6.235994
13 43.132792 34.594355 6.099935
14 43.132792 35.084739 6.073622
15 43.132792 35.585439 6.076606
16 43.132792 35.968282 5.954801
17 43.138455 36.503328 5.55099
18 43.138455 36.703937 5.561778
19 43.260811 37.365091 4.994121
20 43.671565 37.580848 4.78314
21 45.385146 38.005208 4.761873
22 45.385146 38.234554 4.236873
23 45.385146 38.327654 4.087788
24 45.385146 38.456287 3.81516
25 45.385146 38.85893 3.489827
26 45.385146 39.170869 3.38256
27 45.385146 39.370085 3.351992
28 45.385146 39.442724 3.343753
29 45.385146 39.690217 3.288959
30 46.822834 40.318311 3.130787
31 46.822834 40.711604 2.884391
32 46.822834 40.833466 2.714739
33 46.822834 41.114129 2.600965
34 46.822834 41.139391 2.605271
35 46.822834 41.297187 2.469427
36 46.822834 41.489531 2.359616
37 46.852544 41.687202 2.487809
38 46.852544 41.76032 2.499119
39 46.852544 41.892609 2.429855
40 46.852544 41.98233 2.473641
41 46.852544 42.05404 2.501495
42 46.852544 42.111193 2.487375
43 46.852544 42.172209 2.487126
44 46.852544 42.195142 2.49018
45 46.852544 42.257348 2.432238
46 46.852544 42.279231 2.419474
47 46.852544 42.312388 2.410864
48 46.852544 42.366775 2.393835
49 46.852544 42.412348 2.35788
