

gen best mean std
0 86.992977 9.301417 26.631076
1 89.103246 22.505043 35.059561
2 89.950675 37.832832 38.937799
3 91.81704 45.55054 37.64092
4 91.930528 54.949009 35.949216
5 92.252892 62.02593 33.615442
6 92.252892 64.327614 32.905803
7 92.252892 66.609328 30.914362
8 92.252892 69.7926 29.131781
9 92.609013 72.689221 27.766022
10 92.609013 74.971132 25.614163
11 92.609013 78.230513 22.486647
12 92.609013 80.082246 19.857384
13 92.830675 82.130838 18.302818
14 92.830675 82.564482 18.180717
15 92.852751 83.638621 17.85791
16 92.852751 83.786555 17.519491
17 92.852751 85.327899 14.568363
18 92.852751 86.561856 11.638869
19 92.852751 87.166199 10.637018
20 92.852751 88.12643 7.439754
21 92.852751 88.21923 7.453072
22 92.852751 88.562419 7.137574
23 92.909013 89.014317 6.75836
24 92.909013 89.625262 4.512271
25 92.909013 90.045982 3.023876
26 93.60188 90.117564 3.033003
27 93.60188 90.290426 2.980466
28 93.60188 90.420105 2.981064
29 93.60188 90.594566 2.918835
30 93.60188 90.64797 2.905506
31 93.60188 90.752567 2.891903
32 93.60188 90.779076 2.896873
33 93.60188 90.853425 2.873212
34 93.60188 90.889116 2.853564
35 93.78188 90.982946 2.860927
36 93.78188 91.049099 2.82879
37 93.78188 91.149353 2.788986
38 93.78188 91.163377 2.797893
39 93.78188 91.222631 2.774818
40 93.78188 91.480112 1.202898
41 93.78188 91.510585 1.21725
42 93.78188 91.567326 1.234459
43 93.78188 91.570621 1.235337
44 93.78188 91.6021 1.225823
45 93.78188 91.644371 1.215367
46 93.84188 91.701356 1.178029
47 93.84188 91.751096 1.068374
48 93.84188 91.846603 1.025583
49 93.84188 91.932137 1.057678
