

gen best mean std
0 92.949365 25.246065 38.709883
1 92.949365 32.891529 40.253345
2 92.949365 42.035461 42.444676
3 92.949365 51.176588 41.646807
4 92.949365 58.535987 39.911334
5 93.126794 64.96371 38.204954
6 93.697666 69.144069 36.08697
7 93.697666 73.654655 33.759275
8 93.697666 76.548854 31.2292
9 93.697666 79.136432 28.880545
10 93.697666 80.710735 27.521901
11 93.697666 81.613885 26.730906
12 93.697666 83.209725 24.752946
13 93.697666 85.837985 21.191657
14 93.697666 86.786088 19.465628
15 93.697666 86.916835 19.486275
16 93.697666 87.201377 18.769073
17 93.697666 87.932357 17.524413
18 93.697666 88.113221 17.547563
19 93.697666 89.069517 15.338846
20 93.697666 89.17328 15.356991
21 93.697666 91.017621 8.961332
22 93.697666 91.042415 8.963426
23 93.697666 91.042415 8.963426
24 93.697666 91.10636 8.959225
25 93.697666 91.204374 8.964874
26 93.697666 91.226175 8.966483
27 93.697666 91.265924 8.968735
28 93.697666 91.329969 8.96374
29 93.697666 91.373653 8.965084
30 93.697666 91.382019 8.965404
31 93.697666 91.60879 6.796797
32 93.911732 91.640839 6.802705
33 93.911732 91.676949 6.804402
34 94.996054 92.351944 1.00662
35 94.996054 92.389037 1.001768
36 94.996054 92.424903 0.965136
37 94.996054 92.45629 0.948625
38 94.996054 92.490203 0.959212
39 94.996054 92.513165 0.961893
40 94.996054 92.55106 0.92452
41 94.996054 92.567215 0.912697
42 94.996054 92.57603 0.914007
43 94.996054 92.57603 0.914007
44 94.996054 92.589102 0.906089
45 94.996054 92.592044 0.907345
46 94.996054 92.601895 0.910404
47 94.996054 92.629052 0.875784
48 94.996054 92.63884 0.875989
49 94.996054 92.650484 0.883192
