

gen best mean std
0 88.841051 10.272947 29.470635
1 88.841051 13.946455 31.786896
2 88.841051 18.64506 33.473392
3 88.841051 25.324004 37.014158
4 89.812977 32.151179 39.010344
5 91.923229 36.187721 39.574589
6 91.923229 41.866947 39.977224
7 91.923229 44.573729 39.579376
8 91.923229 47.456738 39.899409
9 91.923229 50.579096 39.532628
10 91.923229 53.952398 39.560936
11 91.923229 55.960175 39.104856
12 91.923229 58.019314 38.194586
13 91.923229 63.621048 36.029545
14 91.923229 64.954686 35.1096
15 91.923229 66.784777 33.839903
16 91.923229 67.667399 33.357015
17 91.923229 69.184919 32.52386
18 91.923229 70.212848 31.852311
19 91.923229 71.220866 31.044338
20 91.923229 72.851747 30.078066
21 91.923229 75.111086 28.636719
22 92.242348 75.169989 28.644629
23 92.242348 75.189489 28.652315
24 92.242348 76.510692 27.940064
25 92.242348 77.521538 26.562984
26 92.242348 79.226513 24.918192
27 92.242348 79.352656 24.681485
28 92.242348 80.395571 23.554824
29 92.242348 80.440323 23.568462
30 92.242348 81.003179 22.83719
31 92.242348 81.723805 22.046924
32 92.242348 81.723953 22.046953
33 92.242348 81.916182 21.806335
34 92.242348 82.004646 21.831249
35 92.242348 82.931795 19.636533
36 92.242348 83.165191 19.011847
37 92.242348 84.259752 16.238442
38 92.242348 84.268285 16.239054
39 92.242348 84.619794 15.713965
40 92.242348 85.526175 13.477682
41 92.242348 86.190881 11.848738
42 92.242348 86.243261 11.858839
43 92.242348 86.299158 11.867978
44 92.242348 87.031828 9.904592
45 92.242348 87.215868 9.841212
46 92.242348 87.505015 9.622404
47 92.242348 88.44511 2.400429
48 92.275982 88.561145 2.394892
49 92.275982 88.705399 1.948024
