

gen best mean std
0 74.785392 10.2369 22.123291
1 74.785392 20.117356 23.185697
2 84.7894 32.145323 24.212694
3 86.240905 46.916495 21.686012
4 86.823649 57.630586 16.091178
5 86.823649 61.628061 12.768048
6 88.868774 63.856924 13.400466
7 88.868774 65.872019 12.79191
8 88.868774 68.077975 10.562227
9 90.873131 71.027123 10.089151
10 90.873131 71.744027 10.142501
11 90.873131 73.554082 10.098822
12 90.873131 75.54854 9.622218
13 90.873131 76.469317 9.555783
14 90.873131 78.060529 9.126639
15 90.873131 79.195924 9.011847
16 90.873131 80.921852 7.85481
17 90.873131 82.010958 7.047584
18 91.562129 82.337204 6.854648
19 91.562129 83.048534 6.781725
20 91.562129 83.404189 6.775351
21 91.562129 83.679829 6.481035
22 91.562129 84.151617 6.135504
23 91.562129 84.444699 6.166597
24 91.562129 85.278554 5.31402
25 91.562129 85.643938 5.187352
26 91.562129 86.123878 5.054165
27 91.619983 86.23261 5.098146
28 92.164519 86.588877 4.869546
29 92.164519 86.791605 4.755183
30 92.164519 87.13445 4.693045
31 92.164519 87.30769 4.561994
32 92.164519 87.551058 4.418711
33 92.164519 87.767165 4.240242
34 92.164519 88.087745 4.131117
35 92.164519 88.175998 4.125353
36 92.164519 88.42259 3.921487
37 92.164519 88.559971 3.939903
38 92.164519 88.579887 3.931883
39 92.164519 88.769379 3.928059
40 92.164519 88.992346 3.678152
41 92.164519 89.214352 3.404719
42 92.164519 89.251469 3.408718
43 92.164519 89.360719 3.377959
44 92.164519 89.394783 3.385342
45 92.164519 89.444103 3.387819
46 92.164519 89.582307 3.377388
47 92.22619 89.643833 3.400883
48 92.364519 89.676111 3.398165
49 93.519467 89.734926 3.428957
