

gen best mean std
0 56.773463 1.742663 13.943833
1 56.773463 3.149041 14.427034
2 65.993647 5.686343 16.938175
3 65.993647 9.780808 20.004458
4 74.562248 13.365173 22.62603
5 74.7814 17.60983 25.021839
6 86.99141 19.162851 26.192053
7 86.99141 20.125777 26.697546
8 86.99141 22.161731 26.845223
9 86.99141 23.227912 27.194714
10 86.99141 24.634493 27.004336
11 86.99141 26.503278 27.361387
12 86.99141 26.96524 27.370223
13 86.99141 28.59394 28.392659
14 86.99141 30.110705 29.495049
15 87.793424 32.881804 31.023577
16 87.793424 33.347937 31.167258
17 87.793424 34.405695 32.386404
18 87.793424 35.481803 32.575486
19 87.793424 36.402575 32.783405
20 87.793424 36.674978 32.912594
21 87.793424 37.789424 33.670409
22 88.211736 38.272316 33.856925
23 88.211736 38.483268 34.09179
24 88.211736 38.66317 34.234952
25 88.211736 39.419957 34.876787
26 88.211736 39.425686 34.880279
27 88.211736 39.86564 34.621044
28 88.211736 40.339446 34.768326
29 88.211736 40.339534 34.768209
30 89.593424 40.911721 35.026029
31 89.593424 41.463326 35.101736
32 89.593424 41.731446 34.964204
33 89.593424 41.99762 34.883497
34 89.593424 42.355465 34.686604
35 89.593424 42.724759 34.416093
36 89.593424 42.905223 34.441936
37 89.593424 43.689592 35.02024
38 89.593424 43.694133 35.017351
39 89.593424 43.985715 35.244261
40 89.593424 43.987068 35.242699
41 89.593424 44.249823 35.035705
42 89.593424 44.385506 35.018851
43 89.593424 45.134051 35.349895
44 89.593424 45.74922 35.252962
45 89.593424 46.111696 35.361268
46 89.593424 46.950728 34.787804
47 89.593424 47.220728 34.688222
48 89.593424 47.521349 34.792992
49 89.593424 47.876957 34.726943
