

gen best mean std
0 13.809176 -3.179149 5.060527
1 30.582651 0.910752 7.794634
2 30.624198 5.143384 8.407015
3 30.624198 7.865806 7.710009
4 30.624198 10.660364 7.837322
5 30.624198 13.145111 7.529469
6 30.624198 14.683899 6.75742
7 30.624198 15.972437 6.337463
8 30.624198 16.72221 6.210241
9 30.624198 17.546426 6.127711
10 32.717652 18.502331 6.083027
11 32.717652 19.145058 5.979896
12 32.717652 19.517676 5.766928
13 32.717652 19.915627 5.691075
14 38.90266 20.978767 5.880939
15 38.90266 21.996389 5.683989
16 38.90266 22.736818 5.603944
17 38.90266 23.441318 5.575748
18 38.90266 24.22995 5.283869
19 38.90266 25.171759 4.974243
20 38.90266 25.61799 4.816696
21 38.90266 26.08991 4.805349
22 44.367712 26.628489 5.180001
23 44.367712 27.19174 5.171248
24 44.367712 27.779513 5.218697
25 44.367712 28.299548 5.032687
26 44.367712 28.376484 5.018625
27 44.367712 28.976273 4.930975
28 44.367712 29.361769 4.83733
29 44.367712 29.551966 4.897977
30 44.367712 29.835294 4.9401
31 44.367712 29.952959 4.957299
32 44.367712 30.077155 4.92955
33 44.367712 30.281169 4.933361
34 44.367712 30.437356 4.963939
35 44.367712 30.923076 4.592176
36 44.367712 31.018549 4.624984
37 44.367712 31.130303 4.647382
38 44.367712 31.239476 4.669492
39 44.367712 31.293343 4.696299
40 44.367712 31.411013 4.587967
41 44.367712 31.449987 4.575768
42 44.367712 31.486593 4.559132
43 44.367712 31.486593 4.559132
44 44.367712 31.527762 4.582466
45 44.367712 31.960138 4.693687
46 44.367712 32.344111 4.418775
47 44.367712 32.679495 4.46465
48 45.265987 33.067115 4.588104
49 49.920824 33.568234 5.091735
