

gen best mean std
0 92.548354 17.873972 34.206574
1 92.548354 27.931519 38.125247
2 92.668354 33.103811 40.431729
3 92.668354 38.345341 40.517454
4 92.668354 43.09414 41.174968
5 93.371732 49.380381 41.140021
6 93.371732 53.582327 40.628087
7 93.371732 57.247557 40.051956
8 93.371732 60.971113 39.03026
9 93.371732 62.842671 38.403957
10 93.606794 63.855549 38.446204
11 93.606794 66.75368 37.776266
12 93.606794 68.08533 37.248432
13 93.606794 71.208542 35.854727
14 93.606794 72.903518 35.227966
15 93.635214 73.033544 35.197989
16 93.635214 74.282734 34.310736
17 93.635214 75.912177 33.011171
18 93.635214 77.090394 31.943338
19 93.635214 77.720181 31.648078
20 93.635214 78.373504 30.685911
21 93.635214 79.357236 30.344283
22 93.635214 79.858807 29.565661
23 93.895993 80.078845 29.450421
24 94.005064 81.640642 28.012609
25 94.005064 82.540845 26.881442
26 94.005064 82.719752 26.533938
27 94.005064 83.659419 25.320826
28 94.005064 83.776446 25.111649
29 94.005064 84.347364 24.693236
30 94.190514 84.380059 24.68221
31 94.190514 85.287553 23.272008
32 94.190514 85.387073 23.280171
33 94.190514 85.410442 23.283329
34 94.190514 85.418806 23.285269
35 94.190514 85.45193 23.294922
36 94.190514 85.627424 22.980338
37 94.190514 85.875224 22.274158
38 94.190514 87.189181 20.610654
39 94.190514 87.240643 20.622079
40 94.190514 88.165276 18.763693
41 94.337405 89.130055 16.673771
42 94.337405 89.14864 16.67682
43 94.337405 89.18906 16.682479
44 94.337405 89.246304 16.69295
45 94.337405 89.292155 16.630413
46 94.337405 89.296921 16.631103
47 94.337405 89.333763 16.637312
48 94.337405 89.346459 16.640075
49 94.337405 89.355917 16.641646
