

gen best mean std
0 74.773463 12.533227 20.596856
1 87.011736 23.324592 24.445537
2 87.011736 32.047534 24.872234
3 87.011736 36.722356 24.327619
4 87.011736 44.160957 21.709311
5 87.011736 47.241218 20.222456
6 87.19141 55.573211 17.222223
7 87.19141 61.75363 14.023146
8 87.19141 65.096552 14.106969
9 87.193424 66.992507 13.823169
10 87.193424 68.530589 13.683775
11 87.411736 69.567466 12.851508
12 87.411736 70.420502 12.799769
13 87.411736 71.147677 12.947014
14 87.411736 72.804915 12.384857
15 87.411736 73.660421 12.47981
16 87.411736 75.312619 12.105829
17 87.411736 76.119081 11.912337
18 87.411736 77.280319 11.380458
19 87.411736 77.989356 11.237659
20 87.411736 78.813216 10.59621
21 87.411736 79.536977 10.344149
22 87.411736 79.704583 10.38694
23 87.411736 80.433047 9.913577
24 87.411736 81.06774 9.543275
25 87.411736 81.716358 9.120638
26 87.411736 81.988011 8.928444
27 87.411736 82.808673 8.229127
28 87.411736 82.930948 8.101453
29 87.411736 83.0796 8.080494
30 87.411736 83.434846 7.768507
31 87.411736 83.448643 7.773939
32 87.411736 83.452237 7.775627
33 87.411736 83.979347 7.090984
34 87.411736 84.008874 7.098146
35 87.411736 84.020603 7.102128
36 87.793424 84.458659 6.498894
37 87.793424 84.564628 6.428288
38 87.793424 84.692138 6.352352
39 87.793424 84.780914 6.016249
40 87.838793 84.906299 5.800242
41 87.838793 85.112897 5.473586
42 87.838793 85.418635 4.677638
43 87.838793 85.854712 3.746335
44 87.838793 85.997213 3.583978
45 87.838793 86.057017 3.580703
46 87.838793 86.069491 3.577747
47 87.838793 86.176665 3.392212
48 87.838793 86.415017 2.981299
49 88.411736 86.453275 2.991827
