

gen best mean std
0 92.391858 34.567421 42.675444
1 92.905289 51.989068 43.140137
2 93.19704 58.016607 41.739906
3 93.246794 70.993157 34.742127
4 93.246794 77.387774 30.644341
5 93.406268 83.614345 23.765178
6 93.547727 87.108374 18.015968
7 93.547727 89.044063 13.206588
8 93.547727 90.267343 8.798595
9 93.547727 90.667187 6.348001
10 93.547727 90.814903 6.344403
11 93.547727 91.221286 5.136716
12 93.547727 91.456044 5.058366
13 93.547727 91.526637 5.048086
14 93.95731 91.630241 5.05294
15 93.95731 92.200324 0.782318
16 93.95731 92.278269 0.764208
17 94.529516 92.317555 0.793809
18 94.529516 92.358118 0.764551
19 94.529516 92.383752 0.757549
20 94.529516 92.392578 0.757764
21 94.529516 92.406763 0.752196
22 94.529516 92.486132 0.738869
23 94.529516 92.546444 0.718755
24 94.529516 92.576774 0.713932
25 94.529516 92.638671 0.705954
26 94.529516 92.701119 0.706452
27 94.529516 92.712976 0.694601
28 94.529516 92.723979 0.697729
29 94.529516 92.731593 0.700376
30 94.529516 92.791807 0.668587
31 94.529516 92.807767 0.669511
32 94.529516 92.822739 0.662175
33 94.529516 92.836226 0.664821
34 94.529516 92.868538 0.664396
35 94.529516 92.892324 0.659751
36 94.529516 92.917162 0.644023
37 94.629365 92.938367 0.664804
38 94.629365 92.938367 0.664804
39 94.629365 92.955788 0.643728
40 94.629365 92.970917 0.626541
41 94.629365 92.982708 0.615834
42 94.629365 92.999908 0.609435
43 94.629365 93.022776 0.604336
44 94.629365 93.040581 0.590242
45 94.629365 93.053163 0.5821
46 94.629365 93.070217 0.589462
47 94.629365 93.074862 0.592762
48 94.629365 93.085488 0.584052
49 94.629365 93.087553 0.583709
