

gen best mean std
0 14.388505 -3.448608 5.487917
1 31.640493 -0.857066 6.962218
2 31.640493 1.090255 7.392484
3 31.640493 2.604966 7.529272
4 31.640493 3.953957 8.021035
5 31.640493 4.775514 8.17804
6 31.640493 5.656442 8.101399
7 31.640493 7.889989 8.437745
8 31.640493 11.246151 8.830669
9 31.723356 14.187583 9.040667
10 33.696877 17.832277 8.534852
11 39.767578 22.114142 8.595476
12 48.778563 25.265102 8.873226
13 48.778563 26.956986 8.323551
14 48.778563 28.048747 6.85636
15 48.778563 29.27923 6.471629
16 48.778563 29.966262 6.701901
17 48.778563 30.622041 6.112216
18 48.778563 31.277332 6.11319
19 48.778563 32.199678 5.303435
20 48.778563 32.768584 5.042891
21 48.778563 33.368738 4.360218
22 48.778563 33.580182 4.362686
23 48.778563 34.189082 3.503139
24 48.778563 34.285582 3.457698
25 48.778563 34.545957 3.30288
26 48.778563 34.647049 3.379024
27 48.778563 34.71194 3.321817
28 48.778563 35.029118 3.386835
29 48.778563 35.36658 3.401763
30 48.778563 35.463867 3.428968
31 48.778563 35.514167 3.395252
32 48.778563 35.623899 3.458921
33 48.778563 35.76357 3.449072
34 48.778563 35.802546 3.404671
35 48.778563 35.88296 3.406223
36 48.778563 36.163915 3.333632
37 48.778563 36.559726 3.26975
38 48.778563 36.797132 3.284444
39 48.778563 36.915351 3.235794
40 48.778563 37.089855 3.211562
41 48.778563 37.575369 3.204352
42 48.778563 37.600758 3.196148
43 48.778563 37.800949 3.177627
44 48.778563 38.166055 3.15492
45 48.778563 38.324172 3.140691
46 48.778563 38.448336 3.080035
47 48.778563 38.670209 3.234901
48 48.778563 38.670209 3.234901
49 48.778563 38.670525 3.234512
