

gen best mean std
0 65.877507 8.144315 18.467897
1 74.7814 20.705571 21.421102
2 74.857963 28.622358 22.171638
3 84.811736 35.972503 22.287737
4 87.19141 41.820496 20.531153
5 87.19141 46.858095 20.381373
6 87.19141 52.728187 19.069095
7 87.726955 56.240173 17.309305
8 87.726955 58.972576 17.017062
9 87.726955 61.021176 16.199619
10 87.726955 61.90246 15.308161
11 88.613791 64.274364 13.32574
12 88.613791 65.871313 13.069437
13 88.613791 66.71704 13.052698
14 88.613791 68.773819 12.898119
15 88.613791 69.956187 12.736815
16 88.613791 70.7223 12.737801
17 88.613791 71.686787 12.211878
18 88.811736 73.076804 12.370514
19 89.393424 73.91362 12.362454
20 89.393424 74.941244 12.176027
21 89.393424 75.537383 11.99676
22 89.393424 75.845051 12.041282
23 89.393424 76.376644 11.895551
24 89.393424 77.015033 11.675667
25 89.393424 77.498298 11.358554
26 89.393424 78.125586 11.201735
27 89.393424 78.546768 11.19511
28 89.993424 79.73885 10.383663
29 89.993424 80.535373 9.939639
30 89.993424 81.006783 9.700429
31 89.993424 81.680265 8.908939
32 89.993424 82.013407 8.860886
33 89.993424 82.668012 8.686111
34 90.393424 83.528063 8.207032
35 90.393424 84.347809 7.287393
36 90.393424 84.722654 7.000469
37 90.393424 84.790044 7.014246
38 90.393424 84.830697 7.031368
39 90.393424 85.022949 6.987963
40 90.393424 85.589973 6.241438
41 90.393424 86.038833 5.979766
42 90.393424 86.438361 5.372555
43 90.393424 86.694234 4.964338
44 90.393424 86.884112 4.837929
45 90.393424 86.937726 4.854052
46 90.393424 87.023584 4.87447
47 90.393424 87.103984 4.881389
48 90.393424 87.121984 4.889416
49 90.393424 87.126005 4.890476
