

gen best mean std
0 92.924679 28.033554 39.167257
1 92.924679 46.818639 40.946796
2 93.023414 60.679658 38.307666
3 94.018596 76.583604 29.339758
4 94.018596 84.55994 19.469296
5 94.018596 88.622589 12.038379
6 94.018596 89.389739 10.484255
7 94.018596 91.416765 1.277664
8 94.223754 91.567021 1.214821
9 94.223754 91.710475 1.084405
10 94.223754 91.859535 0.797971
11 94.223754 91.936081 0.793267
12 94.223754 92.084636 0.800728
13 94.223754 92.121288 0.777061
14 94.223754 92.196572 0.785083
15 94.756054 92.327179 0.819579
16 94.756054 92.38916 0.806636
17 94.756054 92.424025 0.804831
18 94.756054 92.482683 0.828534
19 94.756054 92.594763 0.833813
20 94.756054 92.656541 0.829891
21 94.756054 92.734534 0.805206
22 94.756054 92.764267 0.806779
23 94.756054 92.848958 0.76922
24 94.756054 92.867566 0.755182
25 94.756054 92.891181 0.744502
26 94.756054 92.903217 0.728183
27 94.756054 92.951012 0.696895
28 94.756054 92.999519 0.679292
29 94.756054 93.031096 0.682612
30 94.756054 93.089433 0.663411
31 94.756054 93.098074 0.663419
32 94.756054 93.134093 0.649358
33 94.756054 93.194374 0.650026
34 94.756054 93.235948 0.646647
35 94.756054 93.272871 0.631751
36 94.756054 93.288535 0.628757
37 94.756054 93.315999 0.624545
38 94.756054 93.377862 0.58098
39 94.756054 93.416815 0.592595
40 94.756054 93.444421 0.611669
41 94.756054 93.449506 0.601741
42 94.876054 93.520058 0.611489
43 94.876054 93.532804 0.605871
44 94.876054 93.572368 0.599413
45 94.876054 93.621251 0.604463
46 94.876054 93.625429 0.604948
47 94.876054 93.703998 0.592526
48 94.876054 93.727241 0.592134
49 94.876054 93.759881 0.554961
