

gen best mean std
0 93.371732 20.488455 34.748456
1 93.606794 44.860745 41.583181
2 93.606794 63.224622 38.194426
3 94.109516 77.875723 27.825122
4 94.109516 80.612285 24.753224
5 94.18625 84.839997 20.510441
6 94.18625 87.170033 16.536889
7 94.18625 88.671059 13.851479
8 94.18625 90.545242 6.252845
9 94.18625 90.618147 6.248652
10 94.18625 90.761197 6.255335
11 94.18625 90.813542 6.258952
12 94.18625 90.94047 6.266715
13 94.312404 91.641665 1.075146
14 94.312404 91.731293 1.05771
15 94.312404 91.773366 1.056935
16 94.312404 91.849737 1.03286
17 94.569365 91.923588 1.037597
18 94.569365 92.052164 1.034764
19 94.569365 92.095678 1.024637
20 94.569365 92.128907 1.014546
21 94.569365 92.230433 0.984363
22 94.569365 92.305828 0.973073
23 94.569365 92.341157 0.886385
24 94.569365 92.389042 0.89456
25 94.569365 92.427846 0.839034
26 94.569365 92.479239 0.822738
27 94.569365 92.545173 0.820088
28 94.569365 92.584584 0.805117
29 94.569365 92.657108 0.815125
30 94.569365 92.657108 0.815125
31 94.569365 92.69513 0.810326
32 94.569365 92.740331 0.790247
33 94.569365 92.751146 0.79829
34 94.689365 92.808293 0.803946
35 94.689365 92.869171 0.769302
36 94.689365 92.883324 0.767931
37 94.689365 92.923709 0.770561
38 94.689365 92.963066 0.760308
39 94.689365 92.999375 0.756628
40 94.729562 93.058061 0.756593
41 94.729562 93.084695 0.770477
42 94.729562 93.112059 0.781464
43 94.729562 93.123837 0.772301
44 94.729562 93.185801 0.728749
45 94.729562 93.214108 0.728925
46 94.729562 93.228928 0.713198
47 94.729562 93.246056 0.720014
48 94.729562 93.262911 0.73317
49 94.729562 93.273816 0.726761
