

gen best mean std
0 87.266602 9.842077 19.764384
1 87.266602 19.592387 21.577091
2 87.266602 28.040869 22.731765
3 87.266602 36.830729 22.51887
4 88.933532 41.814402 23.162985
5 88.933532 44.495313 22.40544
6 88.933532 46.251641 21.372856
7 88.933532 47.323864 21.018545
8 88.933532 48.757065 20.745202
9 88.933532 50.706273 20.288321
10 88.933532 55.159286 19.300994
11 88.933532 55.689588 18.864733
12 88.933532 56.946783 17.752761
13 88.933532 58.65161 17.170191
14 88.933532 59.856162 16.542138
15 88.933532 61.48509 15.834814
16 88.933532 63.386736 15.600519
17 88.933532 64.034363 15.416877
18 88.933532 64.839929 15.257309
19 88.933532 64.937681 15.285927
20 88.933532 65.383648 14.964965
21 88.933532 66.388446 13.812395
22 88.933532 67.107208 13.043555
23 88.933532 67.750057 13.023589
24 88.933532 67.938117 13.067304
25 88.933532 68.31527 12.918009
26 88.933532 68.679305 12.847571
27 88.933532 69.982571 12.436504
28 88.933532 70.071845 12.438618
29 88.933532 70.252435 12.310781
30 88.933532 70.351215 12.384855
31 88.933532 70.620904 12.379886
32 88.933532 71.191259 12.319399
33 88.933532 71.478094 12.445434
34 88.933532 71.852808 12.171873
35 88.933532 72.212992 11.918054
36 88.933532 72.302934 11.902825
37 89.593424 72.988547 11.227677
38 89.593424 73.094343 11.150169
39 89.593424 73.452296 10.90849
40 89.593424 73.453403 10.906803
41 89.593424 73.831082 10.815709
42 89.593424 74.267448 10.767524
43 89.593424 74.531344 9.742604
44 89.593424 74.622547 9.6189
45 89.593424 74.670336 9.67162
46 89.593424 74.883389 9.622084
47 89.593424 74.883389 9.622084
48 89.593424 74.974013 9.578623
49 89.593424 74.974013 9.578623
