

gen best mean std
0 92.110675 26.426338 39.108375
1 92.110675 32.637777 41.004985
2 92.110675 35.743431 41.686642
3 92.776695 42.094387 42.780257
4 93.381683 50.653131 42.54634
5 93.381683 56.189076 41.772716
6 93.381683 58.876001 41.184138
7 93.381683 64.946803 39.044371
8 93.381683 66.857858 38.214694
9 93.381683 69.68315 36.808769
10 93.381683 71.778 35.357138
11 93.381683 74.183205 33.908837
12 93.381683 75.388293 32.745689
13 93.381683 76.030809 32.477308
14 93.381683 79.534235 28.960162
15 93.381683 79.634046 28.994396
16 93.381683 81.506497 27.482668
17 93.381683 81.619042 27.375047
18 93.381683 83.454984 24.8388
19 93.381683 83.912303 24.071678
20 93.760945 84.01138 24.101735
21 93.760945 84.868632 23.224235
22 93.760945 84.920491 23.237831
23 93.760945 85.220738 22.31121
24 93.760945 85.306334 22.335833
25 93.760945 86.283782 21.241734
26 94.18625 86.320559 21.252508
27 94.18625 86.366903 21.2617
28 94.876054 86.483534 21.287506
29 94.876054 86.487847 21.288536
30 94.876054 86.610286 21.014704
31 94.876054 86.815262 20.555157
32 94.876054 86.820162 20.556414
33 94.876054 86.985324 20.14506
34 94.876054 87.725439 19.098924
35 94.876054 87.736983 19.099961
36 94.876054 87.75056 19.103188
37 94.876054 88.367708 18.192904
38 94.876054 88.43571 18.179764
39 94.876054 88.724729 17.767174
40 94.876054 88.74895 17.77185
41 94.876054 88.752784 17.772705
42 94.876054 88.769766 17.776149
43 94.876054 88.772766 17.761476
44 94.876054 90.165436 13.486052
45 94.876054 90.325578 13.390839
46 94.876054 90.652121 11.681284
47 94.876054 91.258284 10.032203
48 94.876054 91.261337 10.032649
49 94.876054 91.268942 10.03402
