

gen best mean std
0 91.367911 43.07657 43.182852
1 91.367911 57.001796 42.144567
2 91.698995 63.766882 39.717219
3 93.520945 70.49106 35.671312
4 93.562666 80.418886 26.620285
5 93.562666 83.259093 22.960815
6 93.562666 86.112048 19.043734
7 93.562666 87.442048 16.917133
8 93.562666 88.446223 14.799357
9 93.606794 89.721891 11.707346
10 93.606794 91.187922 5.600817
11 93.671062 91.858887 0.790606
12 93.671062 91.893912 0.767548
13 93.671062 91.94919 0.740434
14 93.671062 91.97687 0.731686
15 93.671062 91.998898 0.72731
16 94.000134 92.087719 0.712203
17 94.091732 92.145528 0.746078
18 94.091732 92.212051 0.743153
19 94.091732 92.279355 0.738622
20 94.091732 92.307257 0.734563
21 94.091732 92.338303 0.752788
22 94.091732 92.365573 0.754913
23 94.091732 92.407721 0.744553
24 94.091732 92.430781 0.75587
25 94.091732 92.501365 0.71316
26 94.091732 92.536143 0.715489
27 94.091732 92.566813 0.704857
28 94.091732 92.566813 0.704857
29 94.091732 92.597531 0.701117
30 94.091732 92.636085 0.694647
31 94.091732 92.648343 0.683706
32 94.091732 92.664585 0.672191
33 94.091732 92.685033 0.661257
34 94.091732 92.737316 0.630173
35 94.091732 92.769966 0.598324
36 94.091732 92.775445 0.592542
37 94.091732 92.79886 0.606198
38 94.629365 92.850792 0.634467
39 94.629365 92.869277 0.632658
40 94.629365 92.87675 0.621775
41 94.629365 92.879601 0.621237
42 94.629365 92.886633 0.623645
43 94.629365 92.922913 0.639457
44 94.629365 92.926761 0.64648
45 94.629365 92.939564 0.652762
46 94.629365 92.953894 0.650834
47 94.629365 92.9685 0.658939
48 94.629365 92.971208 0.655375
49 94.629365 92.986512 0.655597
