

gen best mean std
0 93.427727 30.285021 40.859001
1 93.427727 43.443169 42.347196
2 93.427727 60.097587 40.067785
3 94.696054 74.384525 31.358714
4 94.696054 86.587498 17.301102
5 94.696054 90.242565 8.197064
6 94.696054 90.705233 8.037062
7 94.696054 91.702443 0.981124
8 94.696054 91.86508 0.944669
9 94.696054 91.917208 0.945911
10 94.696054 91.973864 0.955078
11 94.696054 92.001554 0.936118
12 94.696054 92.076906 0.941779
13 94.696054 92.130321 0.906042
14 94.696054 92.185504 0.924952
15 94.696054 92.214543 0.906219
16 94.696054 92.275781 0.896241
17 94.696054 92.367075 0.89478
18 94.696054 92.455 0.861702
19 94.696054 92.473016 0.849211
20 94.696054 92.494722 0.839971
21 94.696054 92.567604 0.841907
22 94.696054 92.644015 0.809844
23 94.696054 92.677279 0.815607
24 94.696054 92.698903 0.818901
25 94.696054 92.703503 0.8147
26 94.696054 92.776 0.826875
27 94.696054 92.797788 0.842365
28 94.696054 92.836617 0.830039
29 94.696054 92.853283 0.833553
30 94.696054 92.921939 0.832327
31 94.696054 92.943226 0.815086
32 94.696054 92.953509 0.807979
33 94.696054 92.993746 0.799719
34 94.696054 93.02102 0.793999
35 94.696054 93.048018 0.794291
36 94.696054 93.079305 0.783965
37 94.696054 93.115832 0.772639
38 94.696054 93.12111 0.770482
39 94.696054 93.151778 0.744679
40 94.696054 93.186561 0.739069
41 94.696054 93.199321 0.730015
42 94.696054 93.20817 0.718811
43 94.696054 93.261712 0.727667
44 94.696054 93.266367 0.729975
45 94.696054 93.295159 0.721302
46 94.696054 93.316795 0.717597
47 94.696054 93.357986 0.717996
48 94.696054 93.368328 0.719622
49 94.696054 93.380885 0.7169
