

gen best mean std
0 56.868774 15.275261 21.58785
1 74.74425 26.651491 22.37108
2 89.213791 36.634571 22.378097
3 89.213791 44.76124 22.822163
4 89.897441 51.404469 21.907165
5 89.897441 53.888114 21.692087
6 89.897441 59.349043 19.732574
7 89.897441 61.193983 19.347124
8 89.897441 63.171137 17.822453
9 89.897441 65.333639 17.426345
10 89.897441 67.576497 15.271197
11 91.791187 68.85834 14.76674
12 91.791187 71.450895 13.267631
13 91.791187 73.009585 12.334899
14 91.791187 74.470845 11.919227
15 91.791187 75.122593 11.899657
16 91.791187 76.355729 11.543432
17 91.791187 77.134031 11.179463
18 91.791187 77.375819 11.187799
19 91.791187 77.698079 11.049094
20 91.791187 78.038184 11.131028
21 91.791187 78.421298 11.019374
22 91.791187 78.995488 10.980544
23 91.791187 79.710451 10.650493
24 91.791187 79.832912 10.52935
25 91.791187 80.152549 10.456847
26 91.791187 80.865314 10.022339
27 91.791187 81.132266 10.034971
28 91.791187 81.22715 10.018769
29 91.791187 81.280635 10.046213
30 91.791187 81.74178 9.845011
31 91.791187 82.118591 9.578261
32 91.791187 82.95059 8.564247
33 91.791187 83.203453 8.417727
34 91.791187 83.448203 8.252286
35 91.791187 83.755048 7.815745
36 91.791187 84.141047 7.699243
37 91.791187 84.511878 7.535313
38 91.791187 84.871829 7.25164
39 91.791187 85.350889 6.615138
40 91.791187 85.748538 5.578384
41 91.791187 85.760064 5.579749
42 91.791187 85.796517 5.603157
43 91.791187 85.918689 5.493639
44 91.791187 86.015716 5.227336
45 91.791187 86.166748 5.111458
46 91.791187 86.328276 5.003589
47 91.791187 86.40101 5.010941
48 91.791187 86.40101 5.010941
49 91.791187 86.857519 4.109224
