

gen best mean std
0 91.686986 18.43945 36.214412
1 91.686986 24.855349 38.11871
2 91.99704 33.882396 40.754661
3 91.99704 38.664007 40.522806
4 91.99704 43.330317 39.61008
5 91.99704 50.619805 38.20391
6 92.065289 55.657853 36.173259
7 92.065289 57.834408 35.212784
8 92.065289 64.157632 33.10386
9 92.510928 66.304562 30.949282
10 92.510928 70.253095 28.170055
11 92.510928 72.087458 26.97404
12 92.71505 75.537976 24.403772
13 92.71505 79.036116 20.600704
14 92.71505 80.639217 18.610527
15 92.71505 82.636969 16.31187
16 92.71505 84.013582 15.024389
17 92.71505 85.314855 12.926319
18 92.71505 85.956905 12.345767
19 92.71505 86.184979 11.723734
20 92.71505 86.509254 11.570257
21 92.71505 87.771559 9.305875
22 92.71505 88.614321 4.665606
23 92.71505 88.716458 4.664137
24 92.71505 89.0134 4.672005
25 92.71505 89.13864 4.65275
26 92.71505 89.167553 4.661567
27 92.71505 89.242587 4.648357
28 92.71505 89.739861 2.060028
29 92.71505 89.824651 2.019761
30 92.71505 89.970201 2.045891
31 92.71505 90.019693 2.037779
32 92.71505 90.107284 2.007243
33 92.71505 90.228851 1.946963
34 92.71505 90.263119 1.942142
35 92.71505 90.328179 1.916876
36 92.71505 90.445597 1.850736
37 92.71505 90.474739 1.85162
38 92.71505 90.599681 1.768929
39 92.71505 90.612576 1.776979
40 92.71505 90.755046 1.740542
41 92.71505 90.790778 1.748297
42 92.71505 90.818745 1.73461
43 92.71505 90.860627 1.73923
44 92.792828 90.881217 1.740776
45 92.792828 90.942714 1.713429
46 92.792828 91.047612 1.639047
47 92.792828 91.114944 1.625118
48 92.792828 91.233799 1.551097
49 92.792828 91.296669 1.532923
