

gen best mean std
0 39.174 3.729836 12.255091
1 56.773463 7.416195 15.474388
2 74.771489 11.602813 17.505748
3 74.771489 12.763525 18.519393
4 74.853671 15.919414 19.806489
5 74.857963 18.312659 20.356845
6 86.567552 22.309396 22.72238
7 86.567552 23.688047 22.431455
8 87.011736 28.763999 23.89715
9 87.011736 29.757137 24.365978
10 87.011736 31.287355 24.569623
11 88.649357 33.733478 24.832676
12 88.649357 34.619486 25.095255
13 88.649357 36.612025 24.843999
14 88.649357 37.886137 25.355245
15 88.649357 39.180338 25.288528
16 88.649357 41.227974 24.325148
17 88.649357 42.867516 24.550357
18 88.649357 44.480539 24.451242
19 88.649357 45.007352 24.410446
20 88.649357 45.190739 24.271045
21 88.649357 45.977439 23.999343
22 88.649357 47.860819 24.62937
23 88.649357 48.314256 24.762689
24 88.649357 48.57501 24.462338
25 88.649357 50.639442 24.861101
26 88.649357 51.012227 24.793429
27 88.649357 51.461807 24.65332
28 89.013791 51.752424 24.691868
29 89.013791 52.284542 24.57885
30 89.013791 53.715952 24.466845
31 89.013791 54.382194 24.631088
32 89.013791 55.095795 23.708423
33 89.013791 55.852295 23.650638
34 89.013791 56.874872 23.463072
35 89.013791 57.674605 23.360426
36 89.013791 58.591278 23.18567
37 89.013791 58.768325 22.837435
38 89.013791 60.143393 22.518721
39 89.013791 60.333573 22.645417
40 89.013791 60.983545 22.663767
41 89.013791 61.769694 21.829257
42 89.013791 61.951272 21.862131
43 89.013791 62.311948 21.776068
44 89.013791 62.5972 21.731275
45 89.013791 62.953237 21.455329
46 89.013791 63.849099 20.96412
47 89.013791 64.265831 21.131039
48 89.013791 65.481935 20.646434
49 89.013791 65.74759 20.36125
