

gen best mean std
0 93.136695 28.398588 39.229145
1 93.136695 37.344699 40.260393
2 93.136695 45.842276 41.123419
3 93.586708 61.196442 38.943625
4 93.732976 68.562568 36.500232
5 93.732976 83.554762 22.968948
6 93.732976 90.48337 7.324125
7 93.732976 90.720966 7.318033
8 93.732976 90.863019 7.313882
9 93.732976 91.073825 7.130304
10 93.732976 91.150719 7.134721
11 93.821885 91.28862 7.150195
12 93.821885 91.352247 7.159679
13 93.821885 91.403179 7.166474
14 93.821885 91.447101 7.173541
15 93.821885 91.541321 7.180694
16 94.516054 91.652312 7.191645
17 94.516054 91.82869 6.311965
18 94.516054 91.876678 6.31298
19 94.516054 91.94513 6.318346
20 94.516054 91.975696 6.323877
21 94.516054 92.642366 0.851836
22 94.516054 92.691418 0.840681
23 94.516054 92.724782 0.839219
24 94.516054 92.733957 0.828537
25 94.576054 92.756217 0.840309
26 94.576054 92.797431 0.84876
27 94.576054 92.814611 0.837989
28 94.576054 92.845348 0.828182
29 94.576054 92.862598 0.815091
30 94.576054 92.921197 0.762982
31 94.576054 92.942102 0.725505
32 94.576054 92.949761 0.724736
33 94.576054 92.983487 0.72272
34 94.576054 93.00217 0.705004
35 94.576054 93.034121 0.703157
36 94.576054 93.04279 0.700524
37 94.576054 93.085523 0.654252
38 94.576054 93.102255 0.653046
39 94.576054 93.125883 0.637118
40 94.576054 93.132334 0.6358
41 94.576054 93.155281 0.651697
42 94.576054 93.160398 0.648069
43 94.576054 93.22134 0.648451
44 94.576054 93.23166 0.658303
45 94.576054 93.248733 0.637827
46 94.696054 93.276605 0.62725
47 94.696054 93.285429 0.624345
48 94.696054 93.305623 0.631657
49 94.696054 93.320298 0.640414
