

gen best mean std
0 88.93004 16.312174 32.008556
1 88.951574 24.347629 35.726651
2 91.062264 31.268315 37.305883
3 91.062264 42.049097 38.247668
4 91.062264 52.120076 38.33214
5 91.166602 60.653644 36.852691
6 92.113573 64.1757 35.278849
7 92.113573 68.570553 32.926027
8 92.113573 70.467934 31.233848
9 92.113573 71.658469 30.36104
10 92.361578 77.089229 24.797208
11 92.361578 78.597378 22.766363
12 92.361578 79.822164 21.609162
13 92.361578 80.189865 21.519748
14 92.361578 80.901012 21.429146
15 92.361578 80.984696 21.456464
16 92.361578 81.363838 20.560236
17 92.361578 81.882262 20.129343
18 92.361578 82.755574 18.499229
19 92.361578 83.41107 17.746385
20 93.334253 84.490528 15.481857
21 93.334253 84.630102 15.519382
22 93.334253 84.650277 15.51859
23 93.334253 85.581566 13.156421
24 93.334253 86.603996 10.535941
25 93.334253 87.104547 10.143559
26 93.334253 88.131611 7.024545
27 93.432976 88.155075 7.030776
28 93.432976 88.801564 2.179848
29 93.432976 88.84769 2.171919
30 93.432976 88.902763 2.179775
31 93.432976 89.041426 2.192621
32 93.432976 89.209605 2.181405
33 93.432976 89.293183 2.154808
34 93.432976 89.380352 2.119636
35 93.432976 89.435487 2.103708
36 93.432976 89.460815 2.093854
37 93.432976 89.57377 2.064357
38 93.432976 89.588245 2.07566
39 93.432976 89.636023 2.111716
40 93.432976 89.749784 2.122366
41 93.432976 89.796318 2.124321
42 93.432976 89.927589 2.139755
43 93.432976 89.964506 2.136816
44 93.432976 89.989077 2.139179
45 93.432976 90.023724 2.130119
46 93.432976 90.121066 2.097767
47 93.432976 90.198659 2.077424
48 93.432976 90.226962 2.092009
49 93.432976 90.297418 2.076694
