

gen best mean std
0 93.438708 36.401271 41.341308
1 93.438708 56.998269 39.374334
2 93.438708 72.686176 33.029589
3 93.438708 84.843163 19.693765
4 93.438708 88.814597 12.604762
5 93.438708 90.452085 8.017642
6 93.546794 90.658205 8.035501
7 94.276036 90.845775 8.038902
8 94.276036 91.787122 1.057101
9 94.276036 91.882478 0.956341
10 94.276036 91.992056 0.842426
11 94.276036 92.049364 0.841377
12 94.276036 92.086256 0.83791
13 94.276036 92.157101 0.804786
14 94.276036 92.215692 0.787126
15 94.276036 92.241238 0.774788
16 94.276036 92.26549 0.781726
17 94.276036 92.346687 0.786842
18 94.276036 92.39206 0.76874
19 94.612404 92.464604 0.781344
20 94.612404 92.499765 0.767029
21 94.612404 92.542105 0.77147
22 94.612404 92.598073 0.770594
23 94.612404 92.626225 0.772697
24 94.612404 92.690024 0.786326
25 94.612404 92.698672 0.787094
26 94.612404 92.757167 0.783184
27 94.612404 92.810156 0.799499
28 94.612404 92.829204 0.784261
29 94.612404 92.861213 0.760663
30 94.612404 92.894447 0.747498
31 94.612404 92.934835 0.738837
32 94.612404 92.957756 0.709322
33 94.696054 92.988527 0.721788
34 94.696054 93.001042 0.720617
35 94.696054 93.006941 0.720882
36 94.696054 93.028454 0.734207
37 94.696054 93.056028 0.724506
38 94.696054 93.059815 0.72053
39 94.696054 93.071004 0.703461
40 94.696054 93.143511 0.690387
41 94.696054 93.175362 0.676995
42 94.696054 93.192168 0.662429
43 94.696054 93.261043 0.629895
44 94.696054 93.283733 0.624042
45 94.696054 93.313655 0.591789
46 94.696054 93.326214 0.588739
47 94.696054 93.3457 0.597194
48 94.696054 93.370897 0.594812
49 94.696054 93.377464 0.597972
