

gen best mean std
0 65.777424 6.69725 19.018181
1 65.777424 11.8452 20.27021
2 65.777424 16.483528 21.229846
3 65.777424 19.691078 21.62836
4 74.862273 25.088332 22.090571
5 87.038793 31.596236 23.320639
6 87.038793 38.091317 22.1211
7 87.19141 42.544279 22.10028
8 87.19141 45.431477 21.555345
9 87.19141 47.214206 20.922441
10 87.19141 49.175085 20.369757
11 87.19141 50.887711 19.983143
12 87.19141 53.011187 19.07366
13 87.19141 54.168874 18.686975
14 87.19141 55.248967 18.544824
15 87.19141 56.469016 18.504865
16 87.19141 58.61048 17.225573
17 87.19141 60.10311 16.899789
18 87.19141 62.102049 16.472591
19 87.19141 63.51731 15.762428
20 87.19141 64.149266 15.776206
21 87.19141 64.714106 15.955459
22 87.19141 64.813788 16.046129
23 87.19141 65.277018 15.907843
24 87.19141 66.626355 15.238686
25 87.19141 66.626454 15.238622
26 87.19141 67.588498 14.909645
27 87.19141 68.258941 14.630283
28 87.59141 69.170181 14.622634
29 87.59141 70.349497 13.779158
30 87.59141 70.884926 13.176299
31 87.811736 72.346633 12.210739
32 87.811736 72.970865 12.324378
33 87.811736 73.760325 12.279069
34 87.811736 74.421946 12.044404
35 87.811736 74.721224 11.978393
36 87.811736 75.330839 11.889564
37 87.811736 75.856451 11.748789
38 87.811736 75.945027 11.638322
39 87.811736 77.241622 10.97034
40 87.811736 77.389113 11.030664
41 87.811736 77.860519 10.175059
42 87.811736 78.823926 9.707089
43 87.811736 79.69341 9.632736
44 87.811736 79.873243 9.538772
45 87.811736 79.958998 9.308591
46 87.811736 80.66865 8.833624
47 87.811736 81.019428 8.73628
48 87.811736 81.33214 8.603923
49 87.811736 81.45428 8.596698
