

gen best mean std
0 88.826214 8.229913 18.64219
1 88.826214 17.031386 22.872734
2 88.826214 24.982296 21.60343
3 88.826214 30.231568 22.728707
4 88.826214 36.145262 23.093793
5 88.826214 40.908126 22.253706
6 88.826214 45.796447 21.93397
7 88.826214 50.511064 19.273313
8 88.826214 55.463645 17.08426
9 88.826214 57.594854 15.73249
10 88.826214 60.385257 14.087062
11 88.826214 62.521681 13.953853
12 88.826214 63.924349 13.80384
13 88.826214 66.451219 12.977115
14 88.826214 67.388978 12.88081
15 88.826214 68.283146 12.362951
16 88.826214 69.875276 11.510962
17 88.826214 70.4448 11.693872
18 88.826214 70.762701 11.483051
19 88.826214 71.474873 11.469969
20 88.826214 72.370702 11.597126
21 88.826214 73.123132 11.475456
22 88.826214 73.805346 11.355521
23 88.826214 74.491179 11.189923
24 88.826214 75.021736 11.230481
25 88.826214 75.626399 10.902206
26 88.826214 76.459314 10.895365
27 88.826214 76.742465 10.895826
28 88.826214 77.548033 10.653296
29 88.826214 78.016466 10.420853
30 88.826214 78.214828 10.296311
31 88.826214 78.676495 10.236157
32 88.826214 79.008496 10.076974
33 88.826214 79.422454 10.028911
34 88.826214 79.645562 9.967522
35 88.826214 79.854426 9.7287
36 90.873131 80.325201 9.019443
37 90.873131 80.943449 8.449692
38 90.873131 81.145993 8.42276
39 90.873131 81.661388 8.144446
40 91.162129 82.26137 7.658703
41 91.162129 82.714967 7.637322
42 91.162129 82.984282 7.495102
43 91.162129 83.167227 7.482888
44 91.162129 83.347593 7.473452
45 91.162129 83.454215 7.320024
46 91.162129 83.57828 7.282003
47 91.162129 84.362213 6.546353
48 91.562129 84.815179 6.288669
49 91.562129 85.067463 6.006678
