

gen best mean std
0 65.884108 12.82727 19.9939
1 87.738543 27.033969 24.126442
2 87.738543 40.177157 24.603358
3 87.738543 52.223728 23.252815
4 87.738543 61.629266 20.261297
5 87.738543 68.010992 17.229458
6 87.738543 73.943635 13.560559
7 87.745561 75.906877 12.768861
8 87.747911 78.085062 10.828634
9 87.747911 79.525418 9.929642
10 87.747911 81.592054 7.944247
11 87.747911 82.654215 7.454771
12 87.747911 83.348319 6.895259
13 87.747911 83.772415 6.198815
14 87.747911 83.962369 6.039666
15 87.747911 84.575914 5.567707
16 87.747911 84.79455 5.5167
17 87.747911 85.289506 4.992827
18 87.747911 85.511181 4.771845
19 87.747911 85.960635 4.396857
20 87.747911 86.007068 4.405725
21 87.747911 86.13693 4.261727
22 87.747911 86.216356 4.269946
23 87.747911 86.283924 4.277483
24 87.747911 86.505575 4.126742
25 87.747911 86.635384 3.956626
26 87.747911 86.767363 3.778876
27 87.747911 86.798998 3.778226
28 87.747911 86.809985 3.772906
29 87.747911 86.839504 3.771664
30 87.747911 87.196339 2.255444
31 87.747911 87.372229 1.859668
32 87.747911 87.493934 1.373379
33 87.747911 87.493934 1.373379
34 87.747911 87.62601 0.527377
35 87.747911 87.651 0.470513
36 87.747911 87.675825 0.404186
37 87.747911 87.675919 0.404202
38 87.747911 87.676036 0.404222
39 87.747911 87.676176 0.404245
40 87.747911 87.676176 0.404245
41 87.747911 87.697277 0.349096
42 87.747911 87.703298 0.309886
43 87.747911 87.703298 0.309886
44 87.747911 87.722219 0.248111
45 87.747911 87.722219 0.248111
46 87.747911 87.741068 0.060609
47 87.747911 87.741255 0.059681
48 87.747911 87.741255 0.059681
49 87.747911 87.741255 0.059681
