

gen best mean std
0 93.221885 37.425831 39.661265
1 93.221885 63.788183 35.909928
2 93.731062 80.266822 26.159003
3 93.731062 85.670435 19.183736
4 93.731062 91.21702 2.855304
5 93.731062 91.470733 2.829304
6 93.731096 91.796509 2.76831
7 94.24625 92.279794 0.864403
8 94.24625 92.522873 0.838954
9 94.389365 92.696013 0.782876
10 94.389365 92.797969 0.779337
11 94.389365 92.881843 0.779712
12 94.389365 92.954087 0.773811
13 94.389365 93.028629 0.782446
14 94.389365 93.068665 0.783392
15 94.402788 93.143701 0.772147
16 94.402788 93.161404 0.774661
17 94.402788 93.187707 0.761462
18 94.711733 93.231988 0.782343
19 94.711733 93.282639 0.758
20 94.711733 93.309752 0.734933
21 94.711733 93.32644 0.717178
22 94.711733 93.33182 0.717489
23 94.711733 93.351148 0.726089
24 94.711733 93.363828 0.714493
25 94.711733 93.383721 0.722319
26 94.711733 93.386109 0.721333
27 94.711733 93.407921 0.729113
28 94.711733 93.459946 0.694819
29 94.711733 93.459946 0.694819
30 94.711733 93.481109 0.65594
31 94.711733 93.492564 0.646838
32 94.711733 93.506681 0.640141
33 94.711733 93.521007 0.616647
34 94.711733 93.528005 0.617255
35 94.711733 93.545964 0.614487
36 94.711733 93.557285 0.614542
37 94.711733 93.59493 0.597809
38 94.711733 93.6013 0.587858
39 94.711733 93.612403 0.571655
40 94.711733 93.620858 0.565687
41 94.711733 93.623235 0.562948
42 94.711733 93.64397 0.560628
43 94.711733 93.658561 0.555837
44 94.711733 93.667958 0.543539
45 94.711733 93.672572 0.539069
46 94.711733 93.688351 0.531269
47 94.711733 93.701288 0.529416
48 94.711733 93.7081 0.524557
49 94.711733 93.733383 0.517521
