

gen best mean std
0 74.738508 4.827662 17.483321
1 74.738508 9.050926 19.066182
2 74.738508 12.639749 20.800903
3 74.738508 17.397592 22.736349
4 84.266602 21.451518 25.323006
5 87.697441 23.627726 25.097784
6 87.697441 27.031593 25.385641
7 87.697441 29.910044 25.847319
8 87.697441 32.947747 26.018532
9 87.697441 34.293135 26.035967
10 87.697441 38.008145 24.200574
11 87.697441 41.398358 22.82651
12 87.697441 43.963495 22.267846
13 87.697441 44.955769 22.025842
14 87.697441 47.627145 22.006724
15 87.697441 48.991166 21.965057
16 87.697441 50.135662 21.579586
17 87.697441 51.930418 21.504874
18 87.697441 53.985054 21.395665
19 87.697441 55.142545 21.584164
20 87.697441 56.363977 21.701047
21 87.697441 57.254421 21.801159
22 87.697441 57.786423 21.785141
23 87.697441 58.30582 21.482189
24 87.697441 59.47099 20.860506
25 87.697441 59.997255 20.416278
26 87.697441 61.563186 20.224169
27 87.697441 62.937663 20.037459
28 87.697441 63.829118 19.133924
29 87.697441 64.627825 18.573998
30 87.697441 66.10214 17.703592
31 87.697441 66.466247 17.706292
32 87.697441 66.845728 17.800378
33 87.697441 67.026319 17.477425
34 87.697441 68.351996 15.349087
35 89.445142 68.677629 15.447395
36 89.445142 69.239944 14.684623
37 89.445142 69.504981 14.277259
38 89.445142 70.455812 14.237335
39 89.445142 70.541185 14.237198
40 89.445142 70.722746 14.17488
41 89.445142 71.561386 13.594848
42 89.445142 71.778731 13.538289
43 89.445142 72.059589 13.514877
44 89.445142 72.138836 13.294389
45 89.445142 72.328968 13.334277
46 89.445142 72.883421 13.19982
47 89.445142 72.972121 13.182161
48 89.445142 73.427228 12.775199
49 89.445142 73.642207 12.686348
