

gen best mean std
0 27.793286 -1.457625 7.103688
1 28.433739 2.391679 8.045427
2 28.433739 4.259498 7.597578
3 28.433739 5.885964 7.764195
4 28.433739 7.404769 7.753905
5 28.433739 9.006947 7.8233
6 28.433739 10.534529 7.642352
7 32.156932 12.091434 8.394587
8 34.637507 14.437527 8.601345
9 40.609745 16.471774 9.10769
10 40.609745 17.555974 9.248301
11 40.609745 18.881581 9.395633
12 49.076818 21.110034 10.22384
13 49.076818 22.234181 9.904397
14 49.076818 23.878775 9.668734
15 49.076818 25.271294 10.186346
16 49.076818 26.744905 9.727759
17 50.417168 27.71984 10.068959
18 50.417168 30.024011 10.26639
19 50.417168 30.9547 10.263184
20 50.417168 31.845244 10.14806
21 50.417168 33.608564 9.694077
22 50.417168 34.410755 9.53637
23 52.806857 35.885686 9.545791
24 52.806857 36.598981 9.036979
25 52.806857 37.421021 8.737758
26 52.806857 38.345808 8.628343
27 52.806857 38.881833 8.341617
28 52.806857 39.339387 8.303404
29 52.806857 39.953741 8.240978
30 52.806857 40.751676 8.081028
31 52.806857 41.222 7.985249
32 52.806857 41.605744 8.021639
33 52.806857 42.040709 7.882964
34 52.806857 42.232 7.881467
35 52.806857 42.467305 7.910587
36 52.806857 42.843503 7.909806
37 52.806857 43.006789 7.966692
38 52.806857 43.297555 7.888588
39 53.539045 43.575428 7.965069
40 53.96453 43.739133 7.919322
41 53.96453 44.080541 7.532096
42 53.96453 44.319628 7.261192
43 53.96453 44.461597 7.227677
44 53.96453 44.899442 6.70035
45 53.96453 44.925824 6.705931
46 53.96453 45.176755 6.415082
47 53.96453 45.500834 6.297028
48 53.96453 45.675685 6.273909
49 53.96453 46.046919 6.163098
