

gen best mean std
0 94.169567 26.65679 38.913519
1 94.169567 44.77393 42.791197
2 94.169567 56.836966 40.70484
3 94.169567 63.801374 38.086908
4 94.169567 68.448755 35.120015
5 94.169567 75.828016 31.455719
6 94.169567 79.070006 28.48179
7 94.169567 81.731035 25.573263
8 94.169567 82.769459 24.501271
9 94.169567 83.946348 22.574414
10 94.169567 86.343568 19.244707
11 94.169567 87.11321 18.378727
12 94.169567 87.475733 18.368822
13 94.169567 88.267277 17.611295
14 94.169567 88.267901 17.611406
15 94.169567 88.298218 17.617881
16 94.169567 88.335597 17.623895
17 94.169567 88.501407 17.142613
18 94.169567 88.528962 17.148337
19 94.169567 88.788154 16.091055
20 94.169567 88.820251 16.096954
21 94.169567 88.901462 16.107438
22 94.169567 90.440641 11.88969
23 94.169567 90.476397 11.892984
24 94.169567 90.530375 11.895414
25 94.169567 90.5473 11.897349
26 94.169567 90.562948 11.899788
27 94.169567 90.581607 11.902651
28 94.169567 91.364709 8.93166
29 94.169567 91.460121 8.930402
30 94.169567 91.496127 8.927149
31 94.169567 91.507925 8.926303
32 94.169567 91.55034 8.923032
33 94.169567 91.579265 8.922897
34 94.169567 91.619265 8.926824
35 94.169567 91.645814 8.927446
36 94.169567 91.692712 8.931859
37 94.169567 92.590967 0.700659
38 94.169567 92.61765 0.717056
39 94.169567 92.648155 0.716878
40 94.169567 92.68891 0.722365
41 94.169567 92.695074 0.723033
42 94.169567 92.765123 0.701886
43 94.169567 92.78471 0.699813
44 94.169567 92.786086 0.700874
45 94.169567 92.806072 0.701903
46 94.169567 92.829953 0.711157
47 94.169567 92.831038 0.710286
48 94.169567 92.848826 0.702889
49 94.169567 92.883327 0.700722
