

gen best mean std
0 19.825784 -2.422455 5.237171
1 23.562939 0.501559 6.348201
2 26.953705 3.446563 7.274722
3 34.099736 5.597707 7.356201
4 34.099736 8.130113 8.179519
5 34.099736 10.465366 8.236852
6 36.400501 12.792635 9.239834
7 38.752555 16.161105 10.331639
8 48.451306 19.198408 10.819818
9 48.955772 20.569748 10.815265
10 48.955772 23.990112 10.453862
11 48.955772 26.608479 10.269677
12 48.955772 28.208283 10.467502
13 50.385198 31.046999 9.907123
14 50.385198 32.548287 9.996977
15 50.385198 34.325687 9.905383
16 51.477773 35.613215 9.559512
17 51.507979 36.533219 9.17477
18 52.046672 37.210261 9.257406
19 53.615844 38.250318 8.805479
20 53.615844 39.206169 9.026899
21 53.615844 39.878363 8.790862
22 53.615844 40.874901 8.250363
23 53.615844 41.713676 7.497859
24 56.907065 42.821475 6.488911
25 56.907065 43.564296 6.09688
26 56.907065 43.995344 5.77648
27 56.907065 45.067858 5.592625
28 56.907065 45.380468 5.409501
29 56.907065 45.541839 5.217894
30 56.907065 46.058006 5.212438
31 56.907065 46.533427 4.982219
32 56.907065 46.921047 4.882275
33 56.907065 47.240093 4.788519
34 56.907065 47.349763 4.773253
35 56.907065 47.522887 4.742441
36 56.907065 47.698314 4.796285
37 56.907065 47.867313 4.685312
38 56.907065 47.907168 4.673267
39 56.907065 48.329587 4.539709
40 57.196603 48.657698 4.575491
41 57.196603 48.676507 4.5585
42 57.196603 48.704223 4.570712
43 57.581865 48.825493 4.638514
44 57.581865 48.88041 4.660029
45 57.862837 49.192331 3.865328
46 57.862837 49.209138 3.863356
47 57.862837 49.295929 3.798937
48 57.862837 49.448793 3.625979
49 57.862837 49.484805 3.688042
