

gen best mean std
0 56.77941 9.277308 19.426857
1 65.993647 17.865771 22.566626
2 88.438793 27.787877 24.272142
3 88.438793 34.440203 23.223226
4 88.438793 42.058926 20.905189
5 88.438793 46.371662 20.485897
6 88.438793 53.359538 17.114832
7 88.438793 57.01068 14.886823
8 88.438793 60.60131 12.39119
9 88.438793 61.946927 11.740975
10 88.438793 63.238381 11.014737
11 88.438793 64.619984 11.419216
12 89.413791 65.880602 10.902886
13 89.413791 66.474454 10.985716
14 89.413791 67.756418 11.49079
15 89.413791 68.863374 11.759909
16 89.413791 70.016332 11.863888
17 89.413791 71.047789 11.399176
18 89.413791 71.549275 11.632236
19 89.413791 72.403081 11.35215
20 89.413791 73.010258 11.38256
21 89.413791 73.689563 11.405529
22 89.413791 74.599905 11.296835
23 89.413791 75.125226 11.253931
24 89.413791 75.796662 11.144178
25 89.413791 75.975909 10.906315
26 89.413791 76.573925 10.800133
27 89.413791 77.292836 10.482467
28 89.413791 77.747135 10.309828
29 89.413791 78.626413 10.053796
30 89.413791 79.032491 9.77456
31 89.413791 79.518301 9.460774
32 89.413791 79.742317 9.226045
33 89.413791 80.351088 8.933405
34 89.413791 81.365971 8.159971
35 89.413791 81.960738 7.720246
36 89.413791 81.973143 7.721286
37 89.593424 82.381154 7.591693
38 89.593424 82.746033 7.416363
39 89.593424 83.228434 7.069276
40 89.593424 83.562348 6.906538
41 89.593424 83.929334 6.640344
42 89.593424 84.231667 6.55229
43 89.593424 84.694452 6.037968
44 89.593424 84.958126 5.882587
45 89.593424 85.35006 5.493145
46 89.593424 85.40412 5.511082
47 89.593424 85.563712 5.418084
48 89.593424 85.841037 5.218981
49 89.593424 85.924371 5.241232
