

gen best mean std
0 74.783394 13.148948 22.974773
1 74.783394 22.075969 24.325705
2 74.783394 27.718784 23.189704
3 87.39141 36.918484 23.106599
4 88.411736 42.90466 21.310829
5 88.411736 51.341804 20.328956
6 88.411736 55.272028 19.370108
7 88.411736 58.6892 17.994866
8 88.411736 62.314361 16.729494
9 88.438793 64.661243 15.758774
10 89.413791 65.738109 15.468905
11 89.413791 66.799885 14.169489
12 89.413791 67.533159 13.722015
13 89.413791 68.834996 13.081878
14 89.413791 69.973028 13.035748
15 89.413791 70.712068 12.86761
16 89.413791 71.274661 12.735746
17 89.413791 71.692224 12.88873
18 89.413791 72.344145 12.292103
19 89.413791 72.82685 12.174993
20 89.413791 73.387132 11.933424
21 89.413791 73.746845 11.695908
22 89.413791 74.1278 11.534825
23 89.413791 75.043481 11.470847
24 89.413791 75.223422 11.32302
25 89.413791 75.592981 11.093815
26 89.413791 76.19521 11.019731
27 89.413791 76.907691 10.797069
28 89.413791 77.507297 10.565903
29 89.413791 77.727642 10.551069
30 89.413791 78.686761 10.193777
31 89.413791 78.957374 9.962689
32 89.413791 79.312261 10.017978
33 89.413791 79.648006 9.96731
34 89.413791 80.220429 9.280913
35 89.413791 80.311624 9.182446
36 89.413791 80.344629 9.200217
37 89.413791 80.345636 9.198628
38 89.413791 80.795281 8.587543
39 89.413791 80.972805 8.270836
40 89.413791 80.993396 8.282775
41 89.413791 81.296735 7.943918
42 89.413791 81.387127 7.816847
43 89.413791 81.573371 7.663149
44 89.413791 81.573371 7.663149
45 89.413791 81.573371 7.663149
46 89.413791 81.695451 7.65124
47 89.413791 81.785197 7.515383
48 89.413791 81.792327 7.519483
49 89.413791 81.792327 7.519483
