

gen best mean std
0 90.986602 16.70593 31.913058
1 90.986602 28.458437 36.822511
2 90.986602 41.620272 38.278696
3 90.986602 49.631517 38.145734
4 90.986602 59.731109 35.770932
5 91.99704 65.564842 32.488578
6 91.99704 71.738602 28.101407
7 91.99704 73.72357 26.915134
8 91.99704 77.309602 22.883934
9 92.142264 81.92534 18.044374
10 92.142264 83.812985 15.871956
11 92.142264 84.625126 15.196303
12 92.142264 85.374329 13.814075
13 92.142264 86.010209 12.670762
14 92.142264 86.577991 11.58178
15 92.142264 87.240791 9.52693
16 92.142264 87.478578 8.714934
17 92.142264 88.396096 2.10065
18 92.142264 88.515928 2.142846
19 92.142264 88.663525 2.143059
20 92.142264 88.705564 2.136761
21 92.142264 88.709557 2.135325
22 92.142264 88.842068 2.117795
23 92.166986 88.96726 2.106728
24 92.166986 89.197396 2.141898
25 92.166986 89.464192 2.111411
26 92.166986 89.54089 2.127234
27 92.275982 89.599074 2.142234
28 92.335982 89.652941 2.168483
29 92.49194 89.692848 2.189057
30 92.49194 89.838149 2.099516
31 92.49194 89.920281 2.081883
32 92.49194 90.016599 2.092495
33 92.667729 90.17047 2.014167
34 92.667729 90.267544 1.988784
35 92.667729 90.388546 1.929067
36 92.85194 90.524541 1.90787
37 92.85194 90.631658 1.830428
38 92.85194 90.744288 1.723906
39 92.85194 90.857333 1.65649
40 92.85194 90.95312 1.604719
41 92.85194 90.992927 1.608484
42 92.85194 91.0129 1.608667
43 92.85194 91.038625 1.611914
44 92.85194 91.13977 1.572062
45 92.85194 91.167765 1.549573
46 92.85194 91.188546 1.532861
47 92.85194 91.197152 1.537657
48 92.85194 91.325756 1.401617
49 92.85194 91.454925 1.231499
