

gen best mean std
0 87.743843 16.287394 33.105947
1 87.743843 26.808373 37.338949
2 87.743843 36.715574 39.694298
3 87.743843 43.399908 39.772287
4 89.0499 53.979041 37.893161
5 89.0499 58.660633 36.078798
6 90.953548 67.130313 33.024123
7 91.431655 70.755331 30.319141
8 91.431655 76.224433 24.151405
9 91.431655 81.482525 16.805768
10 91.431655 82.460621 15.538966
11 91.736997 83.194102 14.459021
12 91.736997 84.075494 13.178966
13 92.557323 85.290554 12.147404
14 92.557323 86.022388 10.77771
15 92.557323 86.092068 10.785454
16 92.557323 86.178372 10.800934
17 92.557323 86.391267 10.105423
18 92.557323 86.681586 8.063604
19 92.557323 86.707671 8.07128
20 92.557323 86.780511 8.091759
21 92.557323 87.133063 7.836848
22 92.557323 87.706983 6.108873
23 92.557323 87.761365 6.109946
24 92.557323 87.809217 6.117213
25 92.557323 87.835813 6.123744
26 92.557323 87.862652 6.119555
27 92.557323 87.878459 6.118245
28 92.557323 88.522757 1.905137
29 92.557323 88.613431 1.901522
30 92.557323 88.795691 1.934518
31 92.557323 88.827072 1.915074
32 92.557323 88.926661 1.901861
33 92.557323 89.006084 1.852244
34 92.557323 89.078127 1.834068
35 92.557323 89.078127 1.834068
36 92.557323 89.186835 1.86722
37 92.557323 89.216564 1.847203
38 92.557323 89.223557 1.845555
39 92.557323 89.287202 1.849704
40 92.557323 89.346458 1.834658
41 92.557323 89.439184 1.860473
42 92.557323 89.511616 1.858998
43 92.557323 89.520435 1.861291
44 92.557323 89.553992 1.877696
45 92.557323 89.630664 1.846959
46 92.557323 89.727732 1.834612
47 92.557323 89.758784 1.841491
48 92.557323 89.795126 1.818141
49 92.787729 89.932537 1.78874
