

gen best mean std
0 90.963798 12.745088 26.737158
1 90.963798 26.682372 34.188235
2 90.986602 34.745321 37.246147
3 90.986602 49.189553 36.937718
4 90.986602 62.520672 34.019303
5 90.986602 73.887964 26.11185
6 90.986602 77.658683 22.103483
7 90.986602 81.127492 18.336258
8 90.986602 84.204139 12.946405
9 91.542264 85.839917 8.909111
10 91.542264 86.134175 8.17532
11 91.542264 86.56987 7.66382
12 91.542264 87.727586 1.819118
13 92.202264 87.77975 1.860869
14 92.202264 87.838455 1.877823
15 92.202264 87.951585 1.89998
16 92.202264 88.110063 1.934781
17 92.85194 88.250785 1.967492
18 92.85194 88.279909 1.957717
19 92.85194 88.353941 1.991539
20 92.85194 88.364528 2.000273
21 92.85194 88.394402 1.982216
22 92.85194 88.513265 1.97573
23 92.85194 88.550102 2.017418
24 92.85194 88.672939 2.019254
25 92.85194 88.750669 2.026851
26 92.85194 88.876892 2.048171
27 92.85194 89.069051 2.02726
28 92.85194 89.190679 2.042937
29 92.85194 89.250095 2.031999
30 92.85194 89.328334 1.984712
31 92.85194 89.383144 1.981803
32 92.85194 89.464164 1.983277
33 92.85194 89.509695 1.975668
34 92.85194 89.542515 1.969605
35 92.85194 89.569139 1.968518
36 92.85194 89.619088 1.977594
37 92.85194 89.723878 1.9376
38 92.85194 89.82719 1.886272
39 92.85194 89.925588 1.875608
40 92.85194 90.056991 1.802699
41 92.85194 90.095388 1.774989
42 92.85194 90.150846 1.731406
43 92.85194 90.153806 1.733039
44 92.85194 90.222386 1.665003
45 92.852828 90.300962 1.652503
46 92.852828 90.313314 1.657587
47 92.852828 90.325839 1.659798
48 92.852828 90.325839 1.659798
49 92.852828 90.358565 1.63076
