

gen best mean std
0 89.896456 35.729939 39.371507
1 91.999256 46.587454 38.531667
2 91.999256 52.706607 37.469194
3 91.999256 59.164797 35.694938
4 91.999256 65.76077 32.687543
5 91.999256 70.220164 28.869781
6 92.006611 73.947191 25.232325
7 92.006611 76.481735 23.280211
8 92.233573 78.639296 21.20606
9 92.233573 80.833249 17.797266
10 92.233573 84.047864 11.86977
11 92.233573 84.563131 11.028833
12 92.233573 85.599557 9.360843
13 92.233573 86.582766 7.798209
14 92.233573 87.361076 4.217045
15 92.275982 87.515114 3.660051
16 92.275982 87.612187 3.692148
17 92.275982 87.722147 3.713865
18 92.275982 87.804069 3.731353
19 92.912828 87.981141 3.787403
20 92.912828 88.085881 3.840881
21 92.912828 88.181104 3.853522
22 92.912828 88.452382 3.148065
23 92.912828 88.60575 3.180566
24 92.912828 88.758078 3.202693
25 93.219644 88.904283 3.206264
26 93.219644 88.939597 3.195345
27 93.219644 88.993306 3.213543
28 93.219644 89.063912 3.221492
29 93.219644 89.177178 3.221481
30 93.579644 89.250981 3.238611
31 93.579644 89.281148 3.247704
32 93.579644 89.483279 2.664874
33 93.579644 89.532765 2.683994
34 93.579644 89.539488 2.679298
35 93.579644 89.703164 2.671049
36 93.579644 89.759795 2.656716
37 93.579644 89.880249 2.273186
38 93.579644 89.949063 2.266989
39 93.579644 90.038035 2.16922
40 93.579644 90.062059 2.180298
41 93.579644 90.234433 2.155645
42 93.579644 90.259675 2.161907
43 93.579644 90.311766 2.13216
44 93.579644 90.412421 2.100149
45 93.579644 90.467687 2.035116
46 93.579644 90.571908 1.952293
47 93.579644 90.590772 1.946495
48 93.579644 90.653522 1.905341
49 93.579644 90.674359 1.864322
