

gen best mean std
0 74.773463 7.723806 18.163441
1 74.773463 11.730061 19.664128
2 74.773463 15.67896 21.68956
3 74.773463 19.411469 21.679339
4 74.773463 23.717515 22.172321
5 74.884108 28.601254 23.738009
6 74.884108 31.740547 22.459323
7 74.884108 34.764297 21.96823
8 74.884108 38.243991 21.122248
9 84.993424 41.802977 20.961318
10 89.217915 47.360296 20.136772
11 89.217915 52.106831 17.866841
12 89.217915 56.350296 15.399407
13 89.67095 59.091835 14.817987
14 89.67095 60.245285 14.529133
15 89.67095 61.587378 13.403794
16 89.67095 62.735119 12.577139
17 89.67095 65.265455 11.825873
18 89.67095 66.228659 12.196998
19 89.67095 66.960538 11.889754
20 89.67095 67.522781 11.79743
21 89.67095 68.205112 12.066445
22 89.67095 68.879712 12.077859
23 89.67095 69.510699 11.935312
24 89.67095 69.969851 11.983747
25 89.67095 70.784538 11.236657
26 89.67095 70.995267 11.265819
27 91.417915 71.573166 11.551776
28 91.417915 71.575925 11.549445
29 91.417915 72.062334 11.60258
30 91.417915 72.290466 11.767259
31 91.417915 72.47374 11.600711
32 91.417915 72.83356 11.456745
33 91.417915 72.965639 11.55067
34 91.417915 73.413344 11.22743
35 91.417915 73.696198 11.088214
36 91.417915 73.697366 11.086501
37 93.273131 74.613975 10.955351
38 93.273131 75.072394 10.698596
39 93.273131 75.082414 10.709242
40 93.273131 75.488756 10.586445
41 93.273131 76.004615 10.416725
42 93.273131 76.093282 10.367637
43 93.273131 76.278092 10.272247
44 93.273131 76.678859 10.225748
45 93.273131 76.907548 10.249576
46 93.273131 77.027372 10.288558
47 93.273131 77.124011 10.228301
48 93.273131 77.232944 10.183298
49 93.273131 77.31905 10.051015
