

gen best mean std
0 89.362332 20.380964 34.928545
1 89.362332 29.97223 34.576839
2 90.650607 41.650587 35.200707
3 90.650607 50.827246 34.441299
4 90.650607 55.758134 33.839848
5 90.986602 63.155568 31.155057
6 90.986602 67.900223 28.533211
7 90.986602 71.273109 25.960038
8 90.986602 75.687475 23.388818
9 90.986602 78.542433 20.311364
10 90.986602 82.276457 14.886177
11 91.150119 83.33659 13.633151
12 91.150119 84.005896 12.575924
13 91.150119 85.171931 9.207125
14 92.17505 85.484327 9.153948
15 92.17505 86.055959 8.267866
16 92.17505 86.092146 8.266453
17 92.17505 86.761312 7.161537
18 92.17505 87.036407 5.856107
19 92.17505 87.192746 5.3299
20 92.17505 87.214834 5.340122
21 92.17505 87.482018 4.909454
22 92.17505 87.627309 4.928906
23 92.541578 87.823144 4.985423
24 92.541578 87.881957 5.013597
25 92.541578 87.982163 5.036141
26 92.541578 88.091986 5.065745
27 92.541578 88.268256 5.077567
28 92.541578 88.856118 3.096561
29 92.541578 89.052656 3.101958
30 92.541578 89.250803 3.056798
31 92.541578 89.382652 3.064837
32 92.541578 89.427593 3.090834
33 92.541578 89.571145 3.09229
34 92.541578 89.924883 1.946362
35 92.541578 90.008423 1.926692
36 92.624051 90.13493 1.918129
37 92.624051 90.139277 1.911375
38 92.624051 90.281216 1.87691
39 92.624051 90.370086 1.829286
40 92.624051 90.440863 1.822494
41 92.624051 90.45675 1.829628
42 92.624051 90.559852 1.854536
43 92.624051 90.605336 1.830863
44 92.624051 90.639767 1.798466
45 92.624051 90.725793 1.7513
46 92.624051 90.852743 1.666904
47 92.624051 90.882499 1.68423
48 92.624051 90.887035 1.686208
49 92.624051 90.914398 1.690162
