

gen best mean std
0 93.209013 39.448426 42.059045
1 93.209013 60.26872 40.722969
2 93.374024 73.528731 33.578007
3 93.421921 84.979584 20.786414
4 94.212976 90.642335 8.901491
5 94.475214 91.953908 0.978344
6 94.475214 92.06738 0.986088
7 94.475214 92.209361 1.004109
8 94.475214 92.425433 0.997319
9 94.475214 92.534769 0.980213
10 94.629365 92.754449 0.953378
11 94.720945 92.9321 0.943304
12 94.720945 93.035449 0.912844
13 94.720945 93.143453 0.879711
14 94.720945 93.247917 0.81872
15 94.720945 93.331168 0.802253
16 94.720945 93.39431 0.741011
17 94.720945 93.458304 0.717516
18 94.720945 93.473282 0.717311
19 94.720945 93.494627 0.689027
20 94.720945 93.531921 0.670086
21 94.720945 93.595098 0.627826
22 94.720945 93.626368 0.611233
23 94.720945 93.674603 0.554306
24 94.720945 93.715596 0.506486
25 94.720945 93.767426 0.503193
26 94.720945 93.814368 0.469961
27 94.720945 93.842159 0.460752
28 94.720945 93.872675 0.45227
29 94.720945 93.88745 0.443197
30 94.720945 93.911172 0.438071
31 94.726708 93.921556 0.433475
32 94.726708 93.933911 0.444025
33 94.726708 93.940371 0.444688
34 94.726708 93.954238 0.452224
35 94.726708 93.973938 0.430432
36 94.726708 94.002269 0.423764
37 94.726708 94.032368 0.413549
38 94.726708 94.042121 0.409815
39 94.726708 94.056657 0.389852
40 94.726708 94.062077 0.386009
41 94.726708 94.067175 0.383659
42 94.726708 94.087031 0.373369
43 94.726708 94.08743 0.37367
44 94.726708 94.102785 0.373288
45 94.756054 94.132181 0.358101
46 94.762788 94.150844 0.359061
47 94.762788 94.160442 0.355113
48 94.762788 94.181507 0.353161
49 94.762788 94.206918 0.360355
