

gen best mean std
0 24.805185 -0.602379 7.567631
1 24.805185 3.182392 8.364422
2 31.93299 7.066975 8.677875
3 34.681656 10.548751 8.531928
4 34.681656 12.241208 8.99457
5 34.681656 14.331545 8.835405
6 34.681656 16.598631 8.204921
7 34.681656 18.130464 7.677368
8 34.681656 18.855982 7.467961
9 34.681656 20.383331 6.821718
10 34.681656 20.665771 6.725017
11 34.681656 23.797728 6.79451
12 35.277047 25.921828 6.712734
13 36.502481 27.076161 6.340269
14 36.502481 28.722094 5.69576
15 37.538533 29.712183 5.105265
16 40.615891 30.901133 5.164412
17 40.736611 31.860246 5.368274
18 40.736611 32.618159 4.959857
19 42.798027 33.309869 4.772313
20 44.187347 33.818414 4.813298
21 44.187347 34.246111 4.852731
22 44.187347 34.704848 4.483988
23 47.365668 35.684688 4.470598
24 47.365668 36.289204 4.681311
25 47.365668 36.801032 4.7948
26 47.365668 37.004371 4.789915
27 47.365668 37.411141 4.787948
28 47.365668 37.762528 4.531493
29 47.466345 38.384759 4.543358
30 47.466345 38.90108 4.626143
31 47.466345 39.565537 4.37887
32 47.466345 40.018073 4.337348
33 47.466345 40.347147 4.278748
34 47.876766 40.697254 4.429694
35 47.876766 41.141588 4.259291
36 47.876766 41.622045 4.257522
37 47.876766 41.939976 4.239712
38 47.876766 42.056614 4.187577
39 47.876766 42.36329 4.228248
40 47.876766 42.578626 4.231581
41 47.8771 42.773576 4.228548
42 47.8771 42.895872 4.151134
43 47.8771 43.000697 4.084058
44 47.8771 43.122907 4.105931
45 47.8771 43.341793 4.029725
46 47.8771 43.421373 4.050208
47 47.8771 43.472662 4.058635
48 47.8771 43.514153 4.054536
49 47.8771 43.683554 3.686478
