

gen best mean std
0 91.367911 24.8017 37.487212
1 93.851732 39.713936 40.873663
2 93.851732 50.905066 40.454837
3 93.851732 61.82964 37.741004
4 93.851732 71.442906 33.012511
5 93.851732 75.968701 30.230586
6 93.851732 77.581128 29.266037
7 93.851732 81.190239 25.964564
8 93.851732 81.5415 25.54977
9 93.851732 84.786872 21.252763
10 93.851732 86.785316 17.370553
11 93.851732 88.84279 13.435528
12 93.989516 88.915829 13.442357
13 93.989516 89.03943 13.467372
14 93.989516 89.727832 12.092542
15 93.989516 90.3674 10.339449
16 93.989516 90.480812 10.213559
17 94.509365 91.397633 6.319945
18 94.509365 91.52073 6.32494
19 94.516054 92.229677 1.044938
20 94.516054 92.264776 1.020311
21 94.516054 92.331719 0.994694
22 94.516054 92.375055 0.943509
23 94.516054 92.486089 0.908878
24 94.516054 92.604616 0.91174
25 94.516054 92.687818 0.935134
26 94.569365 92.734758 0.967953
27 94.569365 92.759375 0.971251
28 94.569365 92.817397 0.982366
29 94.569365 92.882555 0.986042
30 94.569365 92.900092 0.99654
31 94.569365 92.959916 0.980463
32 94.569365 92.965908 0.972543
33 94.569365 92.972059 0.978034
34 94.569365 93.001068 0.978253
35 94.569365 93.037253 0.9818
36 94.756054 93.083504 0.977162
37 94.756054 93.105897 0.961051
38 94.756054 93.11025 0.957141
39 94.756054 93.133425 0.949983
40 94.756054 93.172813 0.954145
41 94.756054 93.227564 0.950222
42 94.756054 93.228884 0.950728
43 94.756054 93.281845 0.929242
44 94.756054 93.323163 0.937872
45 94.756054 93.324696 0.935298
46 94.756054 93.336484 0.942795
47 94.756054 93.388313 0.929748
48 94.756054 93.396585 0.925518
49 94.756054 93.401327 0.924477
