

gen best mean std
0 92.944722 28.102339 40.102208
1 92.944722 34.035488 40.512512
2 92.944722 41.86695 42.235776
3 92.944722 49.405305 42.084411
4 92.944722 58.11843 40.189027
5 92.944722 62.944414 38.72098
6 92.944722 68.081042 36.507325
7 92.944722 72.61324 33.954209
8 92.944722 74.533651 32.478465
9 92.961683 76.365328 30.82155
10 92.961683 78.494991 28.125408
11 93.486794 80.540336 26.314583
12 93.486794 83.384207 23.272962
13 93.486794 85.177995 21.172204
14 94.389365 86.849502 18.433032
15 94.389365 88.736578 13.99109
16 94.389365 88.86334 14.002328
17 94.389365 88.938418 14.011729
18 94.389365 89.116161 13.946231
19 94.389365 90.679403 9.022623
20 94.389365 90.789738 9.031735
21 94.389365 90.839597 9.035638
22 94.516054 90.926026 9.044972
23 94.516054 91.00096 9.048631
24 94.516054 91.18923 9.041525
25 94.516054 91.220036 9.040562
26 94.516054 91.222036 9.040775
27 94.516054 91.271586 9.036214
28 94.516054 91.364503 9.04365
29 94.516054 91.375835 9.044354
30 94.516054 91.398777 9.048464
31 94.516054 91.423008 9.049934
32 94.516054 91.438122 9.051288
33 94.636054 91.514601 9.063262
34 94.636054 91.535624 9.063316
35 94.636054 91.54858 9.064392
36 94.689365 91.579621 9.070348
37 94.689365 91.606756 9.069335
38 94.689365 91.630542 9.07031
39 94.689365 91.630542 9.07031
40 94.689365 91.673605 9.073991
41 94.689365 91.711101 8.984496
42 94.689365 92.577498 0.917436
43 94.689365 92.596131 0.910167
44 94.689365 92.599729 0.90798
45 94.696054 92.639614 0.927338
46 94.696054 92.686614 0.768711
47 94.696054 92.709923 0.758674
48 94.696054 92.744405 0.721466
49 94.696054 92.772915 0.708693
