

gen best mean std
0 92.914253 20.719408 37.311913
1 92.914253 25.340741 39.2235
2 93.786794 30.116915 40.762065
3 93.786794 31.568294 41.056541
4 93.786794 35.351627 42.363966
5 94.336054 35.68822 42.643084
6 94.336054 37.780254 42.891361
7 94.336054 39.031951 42.773027
8 94.336054 39.550445 42.653966
9 94.336054 43.080075 43.455522
10 94.336054 43.483376 43.435674
11 94.336054 43.90187 43.691288
12 94.336054 43.936999 43.723711
13 94.336054 46.4024 43.96778
14 94.336054 46.91335 44.220919
15 94.336054 46.945279 44.232781
16 94.336054 46.98007 44.226935
17 94.396054 47.023405 44.239313
18 94.396054 47.313179 44.46419
19 94.396054 47.347374 44.497356
20 94.396054 47.377897 44.520525
21 94.396054 49.223395 44.440789
22 94.396054 49.376725 44.471595
23 94.396054 49.438717 44.524697
24 94.396054 49.469868 44.515128
25 94.396054 49.485723 44.530014
26 94.396054 50.196949 44.615813
27 94.396054 50.235822 44.612828
28 94.396054 50.280086 44.643234
29 94.816054 50.639424 44.436624
30 94.816054 50.642667 44.433093
31 94.816054 50.669717 44.452989
32 94.816054 51.583073 44.297382
33 94.816054 51.603233 44.31522
34 94.816054 52.313104 44.058731
35 94.816054 52.529335 44.204611
36 94.816054 52.582304 44.209358
37 94.816054 53.236953 44.340271
38 94.816054 53.240454 44.343285
39 94.816054 53.240454 44.343285
40 94.816054 53.278397 44.37534
41 94.816054 53.280273 44.3769
42 94.816054 53.280273 44.3769
43 94.816054 53.378223 44.32894
44 94.816054 53.378223 44.32894
45 94.816054 53.3872 44.332192
46 94.816054 53.405923 44.347772
47 94.816054 53.405923 44.347772
48 94.816054 53.505573 44.250594
49 94.816054 53.562119 44.203511
