

gen best mean std
0 90.751574 12.565069 32.300732
1 90.751574 16.591469 34.25198
2 91.402348 20.993703 35.101472
3 91.402348 26.402983 37.527912
4 91.525448 32.636815 39.256759
5 91.525448 34.89964 39.160708
6 91.525448 36.619188 39.406804
7 91.525448 37.695389 39.172688
8 91.525448 38.77416 39.067538
9 91.980907 42.187632 39.936296
10 91.980907 44.325 39.678884
11 91.980907 45.194416 39.330593
12 91.980907 47.513536 39.364644
13 92.395982 50.583405 39.812316
14 92.395982 51.241086 39.400603
15 92.395982 52.868485 38.859493
16 92.395982 57.8458 38.788141
17 92.395982 58.235527 38.338421
18 92.395982 59.062574 37.662307
19 92.395982 60.716567 37.077703
20 92.395982 61.41973 36.992683
21 92.395982 63.688807 36.834026
22 92.395982 65.179983 36.957204
23 92.395982 66.47755 36.515334
24 92.395982 68.715755 34.685051
25 92.395982 68.89874 34.591775
26 92.395982 68.992149 34.641325
27 92.395982 69.619681 33.944165
28 92.395982 71.148235 33.229688
29 92.395982 71.912934 32.794234
30 92.395982 72.570597 32.315806
31 92.395982 72.752436 32.08279
32 92.395982 73.752374 31.911915
33 92.515982 73.885182 31.97534
34 92.515982 73.929294 31.997563
35 92.575982 74.09887 31.844487
36 92.575982 74.912479 31.186864
37 92.575982 76.479764 30.220732
38 92.575982 76.486827 30.223984
39 92.575982 76.527439 30.240092
40 92.635982 76.744712 30.296652
41 92.635982 76.826838 30.331822
42 92.635982 77.883796 29.678627
43 92.695982 77.929623 29.698141
44 92.695982 78.393489 29.042832
45 92.695982 78.414772 29.052513
46 92.695982 78.529733 29.095906
47 92.695982 78.690468 29.092654
48 92.695982 78.843398 28.872916
49 92.695982 78.902067 28.89502
