

gen best mean std
0 87.772977 24.557802 36.245651
1 87.772977 41.170275 39.024703
2 91.362264 54.22552 37.978439
3 91.362264 61.989331 35.990652
4 91.362264 70.151113 31.619615
5 91.362264 73.544711 28.392091
6 91.362264 77.457441 23.952689
7 91.362264 79.629315 20.755835
8 91.362264 81.886419 17.361218
9 91.362264 84.158966 11.84478
10 91.362264 85.161043 9.604871
11 91.362264 85.187402 9.597293
12 91.362264 85.581825 8.581402
13 91.362264 85.729991 8.037555
14 91.362264 86.206137 6.518279
15 91.362264 86.854781 3.294957
16 91.362264 87.193249 1.353455
17 91.362264 87.253763 1.388307
18 91.432977 87.373349 1.506828
19 91.706285 87.409957 1.534878
20 91.706285 87.430153 1.527305
21 91.706285 87.537545 1.59511
22 91.706285 87.71767 1.710064
23 91.706285 87.783423 1.703536
24 91.706285 87.837135 1.725338
25 91.962264 87.91971 1.807642
26 91.962264 88.073015 1.86209
27 91.962264 88.085977 1.855145
28 91.962264 88.175539 1.891496
29 91.962264 88.321468 1.901487
30 91.962264 88.373809 1.913432
31 91.962264 88.474194 1.925938
32 91.962264 88.527533 1.920219
33 91.962264 88.693863 1.944282
34 91.962264 88.733198 1.946836
35 91.962264 88.795098 1.981807
36 91.962264 88.958566 1.994259
37 91.962264 89.043928 1.987618
38 91.962264 89.055927 1.976218
39 91.962264 89.198817 1.990529
40 91.962264 89.333062 2.003751
41 91.962264 89.333662 2.003275
42 91.962264 89.374769 1.981577
43 91.962264 89.476077 1.965173
44 91.962264 89.518103 1.948157
45 91.962264 89.619031 1.90077
46 91.962264 89.634842 1.888616
47 91.962264 89.667367 1.879586
48 91.962264 89.69555 1.864211
49 91.962264 89.718821 1.864996
