

gen best mean std
0 92.423536 34.189773 40.646692
1 92.912892 50.10765 41.789763
2 93.503414 61.739923 39.444829
3 94.161683 76.874408 30.33661
4 94.161683 82.453583 24.317329
5 94.161683 84.815561 21.750693
6 94.161683 88.800362 12.67914
7 94.161683 89.932496 11.406569
8 94.161683 90.784899 8.739214
9 94.161683 91.751506 1.057583
10 94.161683 91.878298 0.963823
11 94.161683 91.955513 0.991052
12 94.204722 92.118087 0.878582
13 94.204722 92.161792 0.842587
14 94.222788 92.252895 0.855687
15 94.222788 92.304161 0.858271
16 94.222788 92.367206 0.865309
17 94.222788 92.402085 0.836458
18 94.222788 92.434266 0.835454
19 94.222788 92.493655 0.843509
20 94.222788 92.529795 0.834217
21 94.222788 92.564638 0.823104
22 94.222788 92.603486 0.777089
23 94.222788 92.656959 0.796482
24 94.222788 92.685056 0.778255
25 94.222788 92.708261 0.749439
26 94.222788 92.745887 0.732706
27 94.222788 92.821617 0.723693
28 94.222788 92.825723 0.721645
29 94.222788 92.857284 0.703714
30 94.222788 92.86129 0.699845
31 94.222788 92.898799 0.677884
32 94.222788 92.933801 0.665663
33 94.222788 92.969406 0.656825
34 94.222788 93.007947 0.651333
35 94.222788 93.029933 0.639496
36 94.222788 93.03401 0.642265
37 94.222788 93.04924 0.639761
38 94.222788 93.060525 0.648236
39 94.222788 93.081932 0.645522
40 94.222788 93.103247 0.628068
41 94.222788 93.115604 0.623927
42 94.222788 93.127731 0.618471
43 94.222788 93.138003 0.613999
44 94.222788 93.138003 0.613999
45 94.222788 93.153636 0.588845
46 94.222788 93.173368 0.584018
47 94.222788 93.201743 0.584765
48 94.222788 93.212233 0.577513
49 94.222788 93.251111 0.538168
