

gen best mean std
0 86.484163 16.962672 34.890807
1 89.653561 31.626674 39.022917
2 89.653561 38.47123 36.12533
3 89.653561 48.211845 35.379487
4 89.653561 52.498741 33.045812
5 90.048788 58.071284 32.240036
6 90.123246 65.186158 29.836533
7 90.123246 68.469547 27.794434
8 90.123246 70.888709 26.661182
9 90.123246 74.901494 22.73542
10 92.413573 78.51934 19.267425
11 92.413573 79.76753 17.008876
12 92.413573 80.47437 16.330153
13 92.413573 80.988143 16.253059
14 92.413573 81.897321 15.661756
15 92.413573 83.006826 14.491559
16 92.413573 83.184257 14.556783
17 92.413573 84.103478 13.045323
18 92.413573 84.231039 13.090432
19 92.61194 85.448035 10.891061
20 92.61194 85.714888 10.59866
21 92.61194 85.740243 10.608546
22 92.61194 86.281096 10.260721
23 92.61194 86.475424 10.215206
24 92.61194 87.224283 9.08919
25 92.61194 87.986609 6.214235
26 92.61194 88.181145 6.249798
27 92.61194 88.642698 5.951934
28 92.61194 88.761921 5.952682
29 92.61194 89.061776 5.181832
30 92.61194 89.123126 5.177338
31 92.61194 89.613793 3.103257
32 92.61194 89.630634 3.107832
33 92.61194 89.724914 3.065815
34 92.61194 89.873652 3.053721
35 92.61194 90.011553 3.075522
36 92.61194 90.105848 3.05784
37 92.61194 90.197751 3.042521
38 92.635982 90.243792 3.021553
39 92.635982 90.360514 3.014085
40 92.635982 90.426052 3.018866
41 93.077405 90.457196 3.029507
42 93.077405 90.553256 3.01486
43 93.077405 90.853849 1.654888
44 93.077405 90.908011 1.586174
45 93.077405 90.919575 1.585541
46 93.077405 90.995031 1.532217
47 93.077405 91.05178 1.520086
48 93.077405 91.101102 1.457761
49 93.077405 91.166554 1.397143
