

gen best mean std
0 65.636972 10.124498 19.764403
1 65.636972 20.573385 20.371876
2 74.884108 27.610889 21.305672
3 74.884108 35.249233 22.151459
4 74.884108 41.465434 22.984446
5 74.884108 45.989393 21.519578
6 84.993424 50.372841 18.462142
7 84.993424 54.979012 14.96892
8 84.993424 57.476688 13.545948
9 84.993424 59.365457 13.03364
10 85.013791 60.44194 12.924441
11 85.013791 61.796212 11.998863
12 85.040905 63.356797 11.402626
13 85.040905 64.241349 10.340276
14 85.040905 64.514996 10.258719
15 85.040905 64.87774 10.29925
16 85.040905 65.339517 10.468224
17 85.040905 66.346444 10.610146
18 85.040905 66.527671 10.521161
19 85.040905 66.801193 10.382448
20 85.040905 67.163009 10.262498
21 85.415851 67.638768 10.435188
22 85.415851 68.464917 9.344045
23 88.654579 68.78496 9.482151
24 88.654579 68.965286 9.422804
25 88.654579 69.055314 9.434945
26 88.654579 69.149652 9.358671
27 88.654579 69.701664 9.251045
28 88.654579 70.163687 9.198296
29 88.654579 70.345572 9.109459
30 88.654579 70.808771 9.12192
31 88.654579 71.256893 8.815791
32 88.654579 71.257889 8.814159
33 88.654579 71.257889 8.814159
34 88.654579 71.257889 8.814159
35 88.654579 71.530399 8.877494
36 88.654579 71.710401 8.757896
37 88.654579 72.177557 8.790976
38 88.654579 72.380644 8.689683
39 88.654579 72.852375 8.609941
40 88.654579 72.854048 8.608572
41 88.654579 73.15875 8.851202
42 88.654579 73.15875 8.851202
43 88.654579 73.523347 8.731193
44 88.654579 73.977806 8.46399
45 88.654579 73.985806 8.474743
46 88.654579 73.985806 8.474743
47 88.654579 73.985806 8.474743
48 88.654579 74.080639 8.43967
49 88.654579 74.17142 8.300698
