

gen best mean std
0 74.7814 8.773414 20.643632
1 74.7814 16.960616 23.067355
2 84.393424 22.689975 23.917588
3 86.611736 27.598205 25.6826
4 86.611736 33.063786 24.479998
5 86.611736 37.060546 23.471239
6 86.611736 40.719443 22.463009
7 86.611736 42.939518 21.58074
8 86.611736 45.33047 20.658099
9 86.611736 46.127782 20.652275
10 86.611736 48.326801 19.101754
11 88.411736 50.603474 18.615047
12 88.411736 51.503652 18.233568
13 88.411736 53.027069 18.026185
14 89.193424 54.261832 18.244401
15 89.193424 54.947841 17.662743
16 89.193424 56.846385 17.061752
17 89.193424 58.337251 17.341863
18 89.193424 59.760888 17.462705
19 89.193424 61.062572 17.151501
20 89.193424 61.978626 17.408426
21 89.193424 63.210222 17.857363
22 89.193424 64.181747 18.140783
23 89.193424 64.531714 18.048305
24 89.193424 64.801909 17.861833
25 89.193424 65.717207 17.43188
26 89.193424 66.624104 17.237869
27 89.193424 67.164718 17.156235
28 89.193424 68.085387 17.109907
29 89.193424 69.247013 16.86455
30 89.193424 70.457337 15.9754
31 89.193424 70.784699 16.022639
32 89.193424 71.36865 15.486286
33 89.193424 72.250117 14.843022
34 89.193424 72.619802 14.852283
35 89.193424 73.247712 14.882377
36 89.193424 73.836525 14.749106
37 89.193424 74.022829 14.709075
38 89.193424 74.42791 14.754896
39 89.193424 74.608653 14.591981
40 89.193424 74.892476 14.518313
41 89.193424 74.978153 14.240717
42 89.193424 75.158509 14.180514
43 89.193424 75.979613 12.715664
44 89.193424 76.467156 12.656537
45 89.193424 77.081498 12.494642
46 89.193424 77.310637 12.495417
47 89.193424 77.692054 12.302624
48 89.524654 78.357769 12.175654
49 89.524654 78.480053 12.200522
