

gen best mean std
0 65.757777 6.956091 17.16374
1 87.011736 14.102864 21.640001
2 87.011736 17.894787 23.842198
3 87.011736 23.260021 24.039235
4 87.038793 29.183689 25.075391
5 87.066602 32.622456 25.928596
6 87.066602 35.31348 26.085043
7 87.066602 39.787563 26.71552
8 87.066602 43.580908 24.344521
9 87.066602 45.50499 24.273119
10 87.066602 49.007328 23.346757
11 87.066602 52.562053 22.685731
12 87.066602 55.216624 21.538647
13 87.066602 59.000685 19.542282
14 87.640905 60.563911 18.678044
15 89.393424 61.818803 18.344918
16 89.393424 63.403387 17.974434
17 89.393424 64.754086 16.891313
18 89.393424 66.149141 16.525696
19 89.393424 66.974805 16.576335
20 89.613791 67.619461 16.684099
21 89.613791 69.287444 15.44378
22 89.613791 69.8002 15.589207
23 89.613791 70.386857 15.443787
24 89.613791 71.661509 15.377861
25 89.613791 72.251431 15.261783
26 89.613791 72.433201 15.237327
27 89.613791 73.268984 15.067691
28 89.613791 73.898547 14.698911
29 89.613791 74.444777 14.488554
30 90.193424 75.021401 14.452554
31 91.791187 76.101684 14.07459
32 91.791187 76.684267 13.371206
33 91.791187 76.841851 13.435572
34 91.791187 77.096504 13.4551
35 91.791187 77.208233 13.424924
36 91.791187 77.5181 12.988131
37 91.791187 77.877583 12.716997
38 91.791187 78.03941 12.773924
39 91.791187 78.34359 12.625204
40 91.791187 78.806284 12.238288
41 91.791187 79.166135 11.795439
42 91.791187 79.522789 11.660106
43 91.791187 79.948376 11.539777
44 91.791187 80.612686 10.921766
45 91.791187 80.615791 10.921058
46 91.791187 80.832121 10.838718
47 91.791187 80.92177 10.825335
48 91.791187 81.011789 10.810978
49 91.791187 81.3607 10.719142
