

gen best mean std
0 57.203942 10.113029 18.599709
1 86.593424 16.535739 22.608016
2 86.593424 25.034481 24.571118
3 86.593424 33.297579 24.635661
4 86.593424 42.23638 24.092746
5 87.640905 46.841167 22.907081
6 87.640905 50.310705 21.366937
7 87.640905 53.404014 20.448319
8 87.640905 56.969341 18.87597
9 87.640905 58.934247 19.26733
10 87.640905 61.555735 17.987401
11 88.040905 63.43758 16.614273
12 88.040905 64.899758 15.519568
13 88.040905 66.353255 14.856856
14 88.040905 68.079752 14.302615
15 88.040905 68.691847 14.213133
16 88.157367 70.733645 12.935928
17 88.157367 72.668139 12.452134
18 89.588733 73.612477 12.468856
19 89.588733 75.180844 12.163861
20 89.588733 76.090357 11.896001
21 89.588733 76.362198 11.62
22 89.588733 76.931153 11.345184
23 89.588733 78.086504 10.970997
24 89.788733 78.877873 10.837194
25 89.788733 79.016511 10.867753
26 90.499681 80.093921 10.106308
27 90.499681 80.687442 10.053795
28 90.499681 80.930026 9.981629
29 90.499681 81.72683 9.349026
30 90.499681 82.237813 8.469304
31 90.499681 83.011706 7.790049
32 90.499681 83.380809 7.581824
33 90.499681 84.061557 6.943556
34 90.499681 84.300311 6.471523
35 90.499681 84.429318 6.423693
36 90.499681 84.877088 6.236272
37 90.499681 85.021035 6.167144
38 90.499681 85.309022 5.886402
39 90.499681 85.341228 5.897342
40 90.499681 85.557591 5.567374
41 90.499681 85.896452 5.092509
42 90.499681 86.106872 4.993264
43 90.499681 86.620031 4.271523
44 90.499681 86.729413 4.303693
45 90.499681 87.072382 3.980048
46 90.499681 87.118628 3.981619
47 90.499681 87.126173 3.981677
48 90.499681 87.136445 3.981587
49 90.508356 87.202936 3.999645
