

gen best mean std
0 89.523942 18.202372 31.684578
1 90.201407 29.742085 35.822723
2 92.332379 35.665165 37.01285
3 92.332379 42.648149 37.975558
4 92.332379 50.146868 36.779362
5 93.399644 57.920058 35.111528
6 93.399644 66.404912 30.551431
7 93.399644 72.139752 26.404146
8 93.399644 73.488575 25.739823
9 93.760945 75.650443 24.458636
10 93.760945 80.037675 20.187235
11 93.760945 82.287437 17.474958
12 93.760945 84.303296 14.761193
13 93.760945 86.251591 11.73176
14 94.000945 86.633201 11.16231
15 94.000945 87.746037 9.147162
16 94.000945 89.08437 3.684471
17 94.000945 89.340092 3.357067
18 94.000945 89.602839 3.38636
19 94.000945 89.888882 3.487162
20 94.000945 90.049856 3.500563
21 94.000945 90.2022 3.465874
22 94.000945 90.303081 3.457881
23 94.000945 90.377588 3.408238
24 94.000945 90.614291 2.405437
25 94.000945 90.717653 2.358888
26 94.000945 90.792663 2.352972
27 94.000945 90.904888 2.305134
28 94.000945 91.037007 2.211352
29 94.000945 91.21129 2.091735
30 94.000945 91.315615 2.033165
31 94.000945 91.393309 1.981584
32 94.000945 91.42707 1.969663
33 94.000945 91.525299 1.856387
34 94.000945 91.640791 1.837999
35 94.000945 91.67903 1.847141
36 94.000945 91.730553 1.819891
37 94.000945 91.775614 1.790382
38 94.000945 91.797003 1.788759
39 94.000945 91.846419 1.7943
40 94.000945 91.980668 1.694297
41 94.000945 92.133041 1.615885
42 94.000945 92.138952 1.617524
43 94.000945 92.181008 1.571363
44 94.000945 92.205326 1.573051
45 94.000945 92.217011 1.562979
46 94.000945 92.227932 1.571166
47 94.000945 92.239867 1.573774
48 94.000945 92.270955 1.541013
49 94.000945 92.307104 1.526134
