

gen best mean std
0 91.133548 15.24036 33.146912
1 91.133548 23.820085 37.783656
2 91.133548 29.325119 39.990756
3 91.133548 37.278211 40.521816
4 91.133548 43.619076 41.235781
5 91.133548 52.787953 40.553433
6 91.133548 56.325037 39.617263
7 91.133548 59.204936 38.940341
8 91.133548 61.126602 37.750164
9 91.133548 63.742293 37.046834
10 91.133548 68.640659 33.689641
11 91.633561 68.696135 33.720159
12 91.633561 70.075067 32.813733
13 91.633561 71.211569 31.875619
14 91.633561 72.939837 31.131214
15 91.633561 72.973258 31.148461
16 91.633561 73.828322 30.422805
17 91.633561 74.532307 30.004914
18 91.633561 75.980473 28.852583
19 91.633561 76.246938 28.717054
20 91.633561 76.297398 28.738508
21 91.633561 77.130392 27.790817
22 91.633561 77.973738 26.803765
23 91.633561 79.018378 25.524518
24 91.633561 80.974867 22.880165
25 91.633561 81.059139 22.59584
26 91.693561 81.659818 21.806515
27 91.693561 81.880991 21.835802
28 91.693561 81.899597 21.841024
29 91.693561 82.036514 21.534362
30 91.693561 82.824351 20.368605
31 91.693561 82.832083 20.369979
32 91.693561 82.837011 20.371345
33 91.693561 82.841683 20.372169
34 91.693561 82.94934 20.402614
35 91.693561 83.037239 20.427567
36 91.766285 83.074422 20.439243
37 91.766285 83.096465 20.444053
38 92.022264 83.413725 19.40746
39 92.022264 83.415914 19.407822
40 92.022264 84.224548 18.053466
41 92.022264 84.247362 18.030484
42 92.022264 84.279636 18.04022
43 92.022264 84.287324 18.041875
44 92.142264 85.124611 16.126501
45 92.142264 85.174401 16.138476
46 92.142264 85.207797 16.14534
47 92.142264 85.240078 16.154885
48 92.142264 85.298684 16.170532
49 92.142264 85.298684 16.170532
