

gen best mean std
0 91.073548 34.788576 35.651845
1 91.662264 61.299518 32.651851
2 91.662264 70.523625 28.331129
3 91.662264 77.101406 23.614676
4 91.662264 84.366088 13.218781
5 91.662264 84.775832 13.353613
6 92.082264 86.464421 9.858441
7 92.082264 88.194835 4.730007
8 92.082264 88.966704 2.506976
9 92.082264 89.316794 2.476704
10 92.082264 89.593762 2.424505
11 92.082264 89.805313 2.394168
12 92.082264 90.085261 2.333747
13 92.082264 90.200555 2.309612
14 92.082264 90.522848 2.127778
15 92.082264 90.663792 2.07853
16 92.082264 90.857323 1.973592
17 92.082264 91.016147 1.829823
18 92.082264 91.051946 1.818252
19 92.082264 91.096349 1.812737
20 92.082264 91.236555 1.711538
21 92.082264 91.313406 1.65721
22 92.082264 91.436314 1.52197
23 92.082264 91.52049 1.433653
24 92.082264 91.633748 1.245356
25 92.082264 91.660896 1.246549
26 92.082264 91.673345 1.228412
27 92.082264 91.694839 1.224247
28 92.082264 91.741331 1.122863
29 92.082264 91.797521 0.985416
30 92.082264 91.858088 0.865664
31 92.082264 91.982955 0.41227
32 92.082264 91.987155 0.411119
33 92.082264 91.989242 0.411284
34 92.082264 91.989242 0.411284
35 92.082264 91.994929 0.410116
36 92.082264 92.034864 0.135312
37 92.082264 92.034864 0.135312
38 92.082264 92.035464 0.133783
39 92.082264 92.039064 0.128428
40 92.082264 92.039064 0.128428
41 92.082264 92.042664 0.124482
42 92.082264 92.042664 0.124482
43 92.082264 92.042664 0.124482
44 92.082264 92.043264 0.124527
45 92.082264 92.043264 0.124527
46 92.082264 92.043264 0.124527
47 92.082264 92.045977 0.119031
48 92.082264 92.049577 0.112644
49 92.082264 92.054977 0.100482
