

gen best mean std
0 74.755833 11.49268 18.927433
1 86.793424 25.45715 22.498272
2 86.793424 34.821749 23.433198
3 87.011736 43.141468 24.273662
4 88.39141 48.507393 23.677103
5 88.39141 50.536311 22.046491
6 89.413791 53.125262 20.57493
7 89.413791 55.228143 19.273656
8 89.413791 58.42891 17.577616
9 89.413791 60.93527 16.755558
10 89.413791 62.443124 16.960085
11 89.413791 63.4762 17.346987
12 89.413791 65.324984 16.728652
13 89.413791 67.189332 15.976493
14 89.413791 68.921465 15.449471
15 90.129262 69.8874 15.311147
16 90.129262 70.80502 14.088184
17 90.129262 71.271792 13.677988
18 90.129262 72.585658 12.921593
19 90.129262 72.776788 12.957208
20 90.129262 74.080675 12.246399
21 90.129262 74.366069 11.906639
22 90.129262 74.545894 11.774598
23 90.129262 75.186309 10.642122
24 90.129262 75.275657 10.525046
25 90.129262 75.578227 10.422675
26 90.129262 75.94155 10.075521
27 90.129262 76.251258 9.878024
28 90.129262 76.652568 9.689757
29 91.331574 76.69397 9.743395
30 91.331574 76.815667 9.632499
31 91.331574 77.406135 9.774839
32 91.331574 77.406503 9.774739
33 91.331574 77.859106 9.273837
34 91.331574 78.579079 8.80753
35 91.331574 78.777351 8.740244
36 91.331574 79.562081 8.222988
37 91.331574 79.804561 8.162373
38 91.331574 79.82082 8.17704
39 91.331574 79.939379 8.188684
40 91.331574 80.185298 8.117665
41 91.331574 80.510483 8.019835
42 91.331574 81.092967 7.809616
43 91.331574 81.337475 7.798822
44 91.331574 81.431158 7.670879
45 91.331574 81.456009 7.682959
46 91.331574 81.673191 7.541538
47 91.331574 81.802471 7.534778
48 91.331574 81.836981 7.551389
49 91.331574 81.93502 7.522178
