

gen best mean std

gen best mean std
0 86.995744 7.06393 27.550735
1 89.53004 8.202532 28.65731
2 89.53004 9.024053 29.011811
3 89.53004 10.797193 30.973498
4 89.53004 12.113316 32.064337
5 89.53004 12.512666 31.971902
6 91.226602 13.465413 32.823303
7 91.226602 15.155071 33.985061
8 91.226602 16.218702 34.373051
9 91.226602 17.903667 35.693226
10 91.226602 19.987537 36.976221
11 91.226602 21.136156 37.703251
12 91.226602 22.325458 38.978955
13 91.226602 23.221214 39.163011
14 91.996456 24.066462 39.952002
15 91.996456 25.27191 40.233197
16 91.996456 27.227573 41.506132
17 91.996456 27.499454 41.435188
18 91.996456 28.473078 42.181131
19 91.996456 29.297722 42.494114
20 91.996456 30.267234 43.083653
21 91.996456 30.98729 43.508078
22 91.996456 31.281512 43.461347
23 91.996456 31.319054 43.510176
24 91.996456 31.325401 43.512943
25 91.996456 31.426541 43.494367
26 91.996456 31.444589 43.517049
27 92.062348 31.612672 43.551382
28 92.062348 32.493376 43.861953
29 92.062348 32.710255 43.868983
30 92.062348 32.710255 43.868983
31 92.062348 32.895694 43.870493
32 92.062348 33.463487 44.197335
33 92.062348 33.824184 44.380331
34 92.062348 34.000103 44.258625
35 92.062348 34.006331 44.265681
36 92.062348 34.040536 44.301963
37 92.062348 35.187935 44.529662
38 92.062348 35.29346 44.499163
39 92.062348 35.294418 44.500263
40 92.062348 36.027942 44.865085
41 92.062348 36.031403 44.869203
42 92.062348 36.031977 44.869853
43 92.062348 36.678835 44.750504
44 92.062348 36.679459 44.750288
45 92.062348 36.679507 44.750243
46 92.062348 37.511074 44.902451
47 92.155982 37.559002 44.942679
48 92.155982 37.559002 44.942679
49 92.155982 37.563541 44.94743
